Percentage served,Time in ms
0,10.133
1,10.489
2,11.982
3,12.828
4,14.193
5,15.899
6,17.619
7,20.086
8,26.296
9,112.367
10,265.391
11,332.090
12,378.227
13,423.275
14,462.455
15,503.621
16,536.043
17,561.542
18,585.595
19,617.060
20,650.013
21,678.904
22,703.470
23,742.824
24,771.507
25,801.131
26,825.982
27,844.223
28,856.289
29,870.672
30,883.504
31,893.073
32,901.875
33,909.750
34,915.535
35,919.849
36,923.870
37,928.239
38,932.867
39,936.918
40,941.170
41,945.066
42,949.076
43,953.093
44,957.777
45,963.559
46,969.100
47,973.590
48,976.873
49,979.589
50,982.005
51,984.150
52,986.142
53,988.309
54,990.674
55,993.016
56,995.913
57,999.682
58,1004.732
59,1010.481
60,1016.958
61,1021.885
62,1026.421
63,1031.526
64,1036.507
65,1042.632
66,1049.448
67,1055.690
68,1059.451
69,1062.130
70,1064.275
71,1066.493
72,1068.593
73,1070.948
74,1073.386
75,1075.978
76,1079.047
77,1082.691
78,1088.423
79,1098.945
80,1111.238
81,1123.358
82,1134.873
83,1144.951
84,1158.377
85,1171.043
86,1184.826
87,1196.065
88,1210.778
89,1225.452
90,1240.483
91,1264.516
92,1321.692
93,1395.146
94,1533.364
95,1659.492
96,1818.038
97,2125.043
98,2293.487
99,2872.591
100,21815.951
