Percentage served,Time in ms
0,718.107
1,1225.443
2,1272.487
3,1287.731
4,1298.193
5,1306.552
6,1315.999
7,1327.092
8,1342.758
9,1366.295
10,1394.377
11,1426.408
12,1454.108
13,1480.070
14,1512.324
15,1555.785
16,1598.825
17,1630.500
18,1652.949
19,1672.337
20,1693.901
21,1722.258
22,1755.496
23,1789.369
24,1819.334
25,1847.072
26,1874.034
27,1906.603
28,1940.642
29,1976.348
30,2009.961
31,2040.987
32,2078.243
33,2117.211
34,2155.625
35,2197.278
36,2240.418
37,2278.865
38,2306.790
39,2327.709
40,2348.862
41,2377.740
42,2411.274
43,2450.488
44,2488.469
45,2531.718
46,2579.135
47,2625.554
48,2665.717
49,2702.723
50,2745.540
51,2794.883
52,2840.312
53,2886.940
54,2935.860
55,2988.701
56,3042.731
57,3098.651
58,3160.115
59,3224.312
60,3291.780
61,3351.047
62,3411.939
63,3479.276
64,3549.679
65,3624.811
66,3706.066
67,3794.191
68,3881.386
69,3977.172
70,4074.084
71,4181.351
72,4286.572
73,4386.102
74,4497.199
75,4622.493
76,4746.739
77,4882.066
78,5026.186
79,5184.429
80,5356.313
81,5526.988
82,5723.532
83,5936.924
84,6169.728
85,6420.030
86,6694.175
87,7003.427
88,7372.227
89,7791.812
90,8275.080
91,8830.162
92,9511.234
93,10330.848
94,11357.723
95,12746.714
96,14797.965
97,17884.145
98,23124.339
99,37805.495
100,183131.502
