Percentage served,Time in ms
0,0.865
1,1.574
2,1.711
3,1.819
4,1.912
5,1.997
6,2.082
7,2.173
8,2.276
9,2.389
10,2.518
11,2.665
12,2.817
13,2.983
14,3.176
15,3.396
16,3.612
17,3.852
18,4.104
19,4.377
20,4.656
21,4.977
22,5.332
23,5.720
24,6.129
25,6.599
26,7.142
27,7.737
28,8.434
29,9.264
30,10.258
31,11.616
32,13.297
33,15.469
34,17.861
35,20.097
36,22.835
37,25.266
38,28.507
39,32.336
40,39.228
41,50.848
42,57.339
43,61.316
44,63.761
45,66.209
46,68.968
47,71.242
48,73.474
49,75.783
50,78.217
51,81.206
52,84.171
53,87.338
54,90.274
55,92.827
56,95.682
57,98.047
58,100.395
59,103.451
60,108.237
61,113.278
62,120.182
63,127.133
64,133.013
65,138.362
66,142.314
67,145.909
68,148.657
69,151.078
70,153.112
71,155.315
72,158.309
73,161.205
74,164.195
75,167.697
76,170.675
77,174.010
78,179.180
79,185.457
80,196.239
81,210.470
82,229.811
83,258.176
84,301.564
85,398.982
86,470.987
87,549.094
88,752.659
89,881.149
90,1094.096
91,1121.977
92,1152.765
93,1172.233
94,1188.407
95,1217.646
96,1361.684
97,1796.968
98,3160.186
99,3821.768
100,25750.709
