Percentage served,Time in ms
0,0.936
1,1.617
2,1.768
3,1.887
4,1.987
5,2.080
6,2.180
7,2.279
8,2.385
9,2.500
10,2.633
11,2.776
12,2.920
13,3.076
14,3.246
15,3.425
16,3.616
17,3.798
18,3.996
19,4.195
20,4.404
21,4.630
22,4.897
23,5.213
24,5.577
25,6.012
26,6.505
27,7.097
28,7.812
29,8.638
30,9.458
31,10.430
32,11.651
33,13.204
34,15.751
35,18.976
36,23.069
37,27.761
38,32.564
39,36.820
40,41.323
41,45.644
42,49.112
43,51.947
44,54.824
45,56.969
46,58.804
47,60.441
48,62.013
49,63.665
50,65.327
51,67.063
52,68.915
53,70.701
54,72.352
55,73.859
56,75.273
57,76.704
58,78.130
59,79.654
60,81.122
61,82.482
62,83.899
63,85.495
64,87.257
65,89.025
66,90.855
67,92.946
68,94.987
69,97.042
70,99.150
71,101.247
72,103.476
73,105.897
74,109.561
75,113.834
76,118.478
77,122.536
78,125.813
79,129.375
80,132.915
81,136.019
82,139.521
83,142.894
84,146.613
85,151.069
86,156.701
87,164.813
88,176.358
89,195.116
90,221.431
91,259.460
92,360.938
93,491.633
94,720.033
95,1065.662
96,1114.019
97,1153.190
98,1192.085
99,1458.215
100,8655.614
