Percentage served,Time in ms
0,0.994
1,1.661
2,1.832
3,1.975
4,2.108
5,2.249
6,2.410
7,2.609
8,2.828
9,3.093
10,3.403
11,3.734
12,4.069
13,4.464
14,4.887
15,5.453
16,6.193
17,7.095
18,8.136
19,9.378
20,10.669
21,12.109
22,13.642
23,15.010
24,16.520
25,18.356
26,20.669
27,22.972
28,26.158
29,29.490
30,32.040
31,34.508
32,37.405
33,40.340
34,43.128
35,45.418
36,47.290
37,48.971
38,50.503
39,51.816
40,53.078
41,54.288
42,55.386
43,56.558
44,57.718
45,59.044
46,60.439
47,61.968
48,63.468
49,64.832
50,66.302
51,67.666
52,69.067
53,70.588
54,72.295
55,74.025
56,75.731
57,77.497
58,79.109
59,80.741
60,82.465
61,84.676
62,86.980
63,89.143
64,90.838
65,93.113
66,95.292
67,97.553
68,99.860
69,102.520
70,105.515
71,108.410
72,111.393
73,116.760
74,122.983
75,129.542
76,133.726
77,137.134
78,140.849
79,144.041
80,147.062
81,151.663
82,156.039
83,160.609
84,166.536
85,173.753
86,187.708
87,212.859
88,243.723
89,281.027
90,381.355
91,504.550
92,690.153
93,1021.341
94,1099.226
95,1136.077
96,1164.624
97,1194.201
98,1384.549
99,2734.732
100,23457.738
