Percentage served,Time in ms
0,14.879
1,20.370
2,21.010
3,21.397
4,21.686
5,21.909
6,22.069
7,22.213
8,22.343
9,22.462
10,22.567
11,22.671
12,22.760
13,22.851
14,22.935
15,23.008
16,23.080
17,23.150
18,23.215
19,23.280
20,23.342
21,23.404
22,23.462
23,23.520
24,23.572
25,23.629
26,23.685
27,23.740
28,23.794
29,23.846
30,23.901
31,23.954
32,24.011
33,24.068
34,24.123
35,24.182
36,24.242
37,24.301
38,24.361
39,24.422
40,24.482
41,24.547
42,24.614
43,24.681
44,24.750
45,24.819
46,24.889
47,24.965
48,25.051
49,25.136
50,25.225
51,25.326
52,25.427
53,25.537
54,25.652
55,25.786
56,25.926
57,26.079
58,26.238
59,26.386
60,26.530
61,26.693
62,26.869
63,27.068
64,27.290
65,27.545
66,27.810
67,28.113
68,28.438
69,28.838
70,29.252
71,29.689
72,30.159
73,30.674
74,31.215
75,31.812
76,32.427
77,33.009
78,33.601
79,34.261
80,34.966
81,35.688
82,36.436
83,37.240
84,38.084
85,38.901
86,39.799
87,40.834
88,41.944
89,43.526
90,45.529
91,48.470
92,54.399
93,67.294
94,236.414
95,242.461
96,250.620
97,686.490
98,1038.923
99,1054.673
100,3082.784
