Percentage served,Time in ms
0,4.914
1,5.838
2,6.007
3,6.242
4,7.065
5,12.493
6,37.242
7,275.329
8,373.567
9,426.903
10,473.760
11,508.844
12,539.569
13,566.894
14,595.169
15,621.271
16,641.606
17,660.212
18,677.164
19,690.607
20,716.047
21,743.317
22,766.935
23,787.377
24,809.330
25,828.508
26,845.456
27,859.219
28,871.433
29,884.262
30,895.665
31,902.700
32,907.172
33,911.566
34,917.174
35,924.381
36,931.662
37,937.543
38,943.508
39,949.563
40,955.687
41,962.967
42,969.085
43,973.155
44,976.579
45,979.523
46,982.634
47,985.653
48,988.355
49,991.911
50,995.793
51,999.337
52,1003.293
53,1006.284
54,1009.061
55,1012.023
56,1015.055
57,1018.457
58,1021.731
59,1027.116
60,1032.225
61,1038.302
62,1042.708
63,1046.031
64,1051.253
65,1058.577
66,1063.409
67,1070.773
68,1086.557
69,1098.064
70,1106.906
71,1121.461
72,1149.277
73,1184.540
74,1201.613
75,1228.200
76,1249.661
77,1282.060
78,1308.787
79,1336.348
80,1367.230
81,1403.082
82,1442.240
83,1485.908
84,1553.672
85,1610.347
86,1645.012
87,1691.547
88,1743.884
89,1778.365
90,1812.432
91,1845.920
92,1881.377
93,1923.457
94,1964.783
95,2008.373
96,2060.224
97,2113.876
98,2206.653
99,2302.564
100,2455.731
