Percentage served,Time in ms
0,340.059
1,792.567
2,881.415
3,971.826
4,1103.973
5,1182.703
6,1240.684
7,1326.032
8,1397.915
9,1466.437
10,1522.182
11,1557.286
12,1593.670
13,1632.421
14,1682.236
15,1729.288
16,1779.029
17,1809.742
18,1832.002
19,1846.842
20,1866.026
21,1880.970
22,1900.297
23,1926.712
24,1936.898
25,1945.123
26,1952.051
27,1957.840
28,1962.604
29,1970.359
30,1976.101
31,1980.291
32,1982.453
33,1986.565
34,1990.506
35,1993.592
36,1995.997
37,1998.247
38,2001.017
39,2003.202
40,2005.530
41,2008.542
42,2012.135
43,2015.684
44,2019.121
45,2023.494
46,2026.295
47,2029.983
48,2033.395
49,2038.970
50,2047.595
51,2056.211
52,2062.743
53,2067.622
54,2071.044
55,2073.802
56,2077.284
57,2082.641
58,2089.841
59,2099.519
60,2110.077
61,2131.458
62,2148.531
63,2160.109
64,2170.691
65,2179.236
66,2189.103
67,2199.930
68,2206.198
69,2212.470
70,2216.354
71,2221.788
72,2228.509
73,2238.184
74,2245.029
75,2250.378
76,2260.563
77,2274.808
78,2289.721
79,2300.337
80,2316.230
81,2328.357
82,2355.840
83,2375.969
84,2392.209
85,2420.325
86,2444.994
87,2466.944
88,2480.724
89,2502.726
90,2519.178
91,2540.674
92,2567.248
93,2604.055
94,2638.232
95,2669.251
96,2752.141
97,2789.882
98,2826.404
99,2873.922
100,3297.004
