Percentage served,Time in ms
0,413.590
1,702.259
2,715.955
3,721.988
4,727.173
5,732.426
6,737.882
7,743.106
8,747.689
9,751.800
10,755.843
11,759.926
12,764.078
13,768.492
14,772.785
15,776.246
16,779.152
17,781.967
18,784.663
19,787.180
20,789.519
21,791.885
22,794.634
23,797.038
24,799.282
25,801.523
26,803.839
27,806.365
28,809.170
29,811.697
30,814.317
31,817.398
32,821.089
33,824.926
34,828.816
35,832.815
36,836.373
37,839.630
38,843.035
39,846.659
40,850.211
41,853.505
42,856.737
43,859.701
44,862.395
45,865.078
46,867.531
47,870.110
48,872.898
49,875.541
50,878.386
51,881.190
52,884.191
53,886.933
54,889.537
55,892.027
56,894.441
57,896.985
58,899.439
59,902.024
60,904.868
61,907.789
62,910.482
63,912.830
64,915.113
65,917.098
66,919.092
67,921.142
68,923.464
69,926.014
70,928.704
71,931.359
72,933.907
73,936.398
74,939.014
75,941.776
76,944.759
77,948.115
78,951.633
79,955.475
80,959.165
81,962.645
82,965.924
83,969.079
84,972.125
85,976.088
86,980.176
87,983.760
88,986.898
89,989.858
90,993.184
91,996.964
92,1001.511
93,1006.521
94,1010.930
95,1014.951
96,1019.906
97,1027.582
98,1036.662
99,1048.408
100,1161.750
