Percentage served,Time in ms
0,91.422
1,157.507
2,165.607
3,172.025
4,176.556
5,181.420
6,186.674
7,192.191
8,197.391
9,202.371
10,209.093
11,219.007
12,229.298
13,243.973
14,259.557
15,279.481
16,308.707
17,356.486
18,416.409
19,504.449
20,593.062
21,705.890
22,799.007
23,830.136
24,845.221
25,856.585
26,864.026
27,870.075
28,875.395
29,880.509
30,885.350
31,890.028
32,894.416
33,898.634
34,902.842
35,907.000
36,910.841
37,914.847
38,918.716
39,922.382
40,926.132
41,929.799
42,933.362
43,937.091
44,940.662
45,944.508
46,948.395
47,952.342
48,956.172
49,960.240
50,963.918
51,967.676
52,971.445
53,975.138
54,978.923
55,982.667
56,986.253
57,989.728
58,993.060
59,996.211
60,999.399
61,1002.597
62,1005.790
63,1009.064
64,1012.458
65,1015.483
66,1018.986
67,1022.558
68,1026.139
69,1029.976
70,1033.839
71,1037.926
72,1042.303
73,1046.793
74,1051.551
75,1056.234
76,1061.457
77,1066.812
78,1072.970
79,1079.235
80,1086.189
81,1092.867
82,1101.640
83,1112.432
84,1124.100
85,1137.554
86,1152.125
87,1167.611
88,1182.512
89,1197.967
90,1214.821
91,1237.436
92,1299.647
93,1351.607
94,1367.095
95,1379.401
96,1391.247
97,1405.418
98,1420.959
99,1446.716
100,2082.278
