Percentage served,Time in ms
0,2037.074
1,2870.237
2,3072.629
3,3224.614
4,3350.413
5,3456.082
6,3555.573
7,3641.502
8,3719.646
9,3795.148
10,3867.483
11,3938.600
12,4002.145
13,4064.068
14,4127.436
15,4190.150
16,4246.810
17,4304.335
18,4358.282
19,4413.116
20,4468.477
21,4520.177
22,4572.229
23,4621.663
24,4672.763
25,4724.223
26,4773.607
27,4823.014
28,4873.204
29,4921.431
30,4971.053
31,5022.013
32,5073.760
33,5123.686
34,5171.852
35,5221.740
36,5271.301
37,5321.882
38,5375.987
39,5425.674
40,5476.163
41,5528.713
42,5580.147
43,5632.528
44,5689.865
45,5739.918
46,5795.391
47,5852.872
48,5909.327
49,5969.862
50,6026.938
51,6085.949
52,6148.357
53,6207.321
54,6270.064
55,6335.447
56,6401.648
57,6468.878
58,6537.871
59,6611.524
60,6684.408
61,6757.666
62,6833.019
63,6911.428
64,6989.187
65,7075.827
66,7159.675
67,7251.221
68,7339.459
69,7430.921
70,7525.138
71,7621.630
72,7725.126
73,7836.035
74,7949.374
75,8068.126
76,8187.121
77,8313.257
78,8451.728
79,8594.446
80,8745.023
81,8897.624
82,9063.813
83,9237.738
84,9429.451
85,9634.123
86,9865.400
87,10097.855
88,10359.681
89,10637.955
90,10953.102
91,11309.012
92,11709.323
93,12184.354
94,12720.300
95,13371.837
96,14189.362
97,15332.592
98,16992.415
99,20014.372
100,89472.270
