Percentage served,Time in ms
0,144.232
1,228.728
2,266.731
3,333.164
4,397.557
5,446.973
6,485.153
7,527.471
8,562.869
9,582.895
10,596.251
11,606.848
12,615.816
13,624.677
14,631.558
15,638.399
16,645.142
17,652.286
18,659.484
19,666.625
20,673.173
21,680.485
22,688.514
23,697.316
24,704.631
25,713.009
26,723.217
27,732.307
28,741.655
29,751.433
30,759.595
31,768.374
32,777.565
33,785.408
34,792.822
35,801.056
36,808.309
37,816.471
38,823.801
39,830.099
40,836.319
41,841.775
42,847.649
43,852.387
44,857.011
45,861.248
46,864.893
47,868.473
48,871.911
49,875.422
50,878.366
51,881.392
52,884.461
53,887.596
54,890.337
55,893.049
56,895.785
57,898.608
58,901.433
59,903.946
60,906.514
61,909.002
62,911.488
63,914.126
64,916.674
65,919.312
66,921.913
67,924.832
68,927.963
69,931.322
70,934.665
71,938.278
72,942.050
73,946.201
74,951.037
75,956.118
76,962.217
77,968.072
78,974.412
79,982.133
80,990.050
81,998.501
82,1006.850
83,1016.433
84,1025.944
85,1035.294
86,1045.767
87,1056.379
88,1065.562
89,1078.381
90,1095.297
91,1118.280
92,1173.565
93,1262.257
94,1379.248
95,1482.340
96,1584.685
97,1711.216
98,1846.051
99,1956.721
100,2336.113
