Percentage served,Time in ms
0,74.552
1,290.060
2,329.948
3,359.507
4,380.278
5,400.629
6,419.335
7,437.853
8,453.502
9,470.179
10,487.070
11,507.043
12,526.244
13,541.244
14,553.573
15,566.112
16,578.984
17,590.967
18,600.852
19,614.829
20,629.249
21,644.176
22,659.411
23,675.993
24,693.212
25,710.844
26,729.080
27,746.290
28,762.759
29,776.571
30,789.416
31,801.204
32,812.384
33,824.036
34,834.883
35,845.937
36,856.718
37,866.388
38,875.055
39,882.599
40,888.990
41,894.838
42,901.551
43,907.590
44,913.460
45,918.811
46,924.228
47,929.227
48,933.941
49,938.870
50,943.623
51,948.194
52,952.928
53,957.530
54,962.345
55,967.379
56,972.359
57,976.905
58,980.993
59,985.364
60,989.439
61,993.548
62,997.639
63,1001.764
64,1005.712
65,1009.419
66,1012.887
67,1016.581
68,1020.265
69,1024.033
70,1027.308
71,1030.644
72,1034.382
73,1037.704
74,1041.103
75,1044.462
76,1047.949
77,1051.546
78,1055.113
79,1058.466
80,1062.233
81,1066.130
82,1070.075
83,1074.186
84,1078.420
85,1082.395
86,1086.444
87,1090.685
88,1095.636
89,1101.306
90,1107.862
91,1114.099
92,1121.628
93,1130.621
94,1141.320
95,1155.484
96,1177.168
97,1226.315
98,1319.852
99,1390.635
100,2059.689
