705 0.0 0.3 0:07.95
705 0.0 0.3 0:07.95
705 0.0 0.3 0:07.95
705 0.0 0.3 0:07.96
705 0.0 0.3 0:07.97
705 0.0 0.3 0:07.97
705 0.0 0.3 0:07.99
705 0.0 0.3 0:07.99
705 0.0 0.3 0:07.99
705 0.0 0.3 0:07.99
705 0.0 0.3 0:07.99
705 0.0 0.3 0:07.99
705 0.0 0.3 0:07.99
705 0.0 0.3 0:07.99
705 0.0 0.3 0:07.99
705 0.0 0.3 0:07.99
705 0.0 0.3 0:07.99
705 0.0 0.3 0:07.99
705 0.0 0.3 0:07.99
705 0.0 0.3 0:08.00
705 0.0 0.3 0:08.00
705 0.0 0.3 0:08.01
705 5.3 0.3 0:08.02
705 0.0 0.3 0:08.03
705 0.0 0.3 0:08.05
705 0.0 0.3 0:08.05
705 0.0 0.3 0:08.05
705 0.0 0.3 0:08.05
705 0.0 0.3 0:08.05
705 0.0 0.3 0:08.05
705 0.0 0.3 0:08.05
705 0.0 0.3 0:08.06
705 0.0 0.3 0:08.06
705 0.0 0.3 0:08.06
705 0.0 0.3 0:08.06
705 0.0 0.3 0:08.06
705 0.0 0.3 0:08.06
705 0.0 0.3 0:08.06
705 0.0 0.3 0:08.06
705 0.0 0.3 0:08.07
705 0.0 0.3 0:08.08
705 0.0 0.3 0:08.08
705 5.6 0.3 0:08.09
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.10
705 0.0 0.3 0:08.11
705 0.0 0.3 0:08.11
705 0.0 0.3 0:08.11
705 0.0 0.3 0:08.12
705 0.0 0.3 0:08.12
705 0.0 0.3 0:08.14
705 0.0 0.3 0:08.14
705 0.0 0.3 0:08.14
705 0.0 0.3 0:08.14
705 0.0 0.3 0:08.14
705 0.0 0.3 0:08.14
705 0.0 0.3 0:08.14
705 0.0 0.3 0:08.14
705 0.0 0.3 0:08.14
705 0.0 0.3 0:08.15
705 0.0 0.3 0:08.15
705 0.0 0.3 0:08.15
705 0.0 0.3 0:08.15
705 5.3 0.3 0:08.16
705 0.0 0.3 0:08.16
705 0.0 0.3 0:08.16
705 0.0 0.3 0:08.18
705 0.0 0.3 0:08.18
705 0.0 0.3 0:08.19
705 0.0 0.3 0:08.19
705 0.0 0.3 0:08.19
705 0.0 0.3 0:08.19
705 0.0 0.3 0:08.19
705 0.0 0.3 0:08.19
705 0.0 0.3 0:08.19
705 0.0 0.3 0:08.19
705 0.0 0.3 0:08.19
705 0.0 0.3 0:08.19
705 0.0 0.3 0:08.19
705 0.0 0.3 0:08.19
705 0.0 0.3 0:08.20
705 0.0 0.3 0:08.20
705 0.0 0.3 0:08.20
705 0.0 0.3 0:08.20
705 0.0 0.3 0:08.21
705 0.0 0.3 0:08.23
705 0.0 0.3 0:08.23
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.25
705 0.0 0.3 0:08.26
705 0.0 0.3 0:08.26
705 0.0 0.3 0:08.27
705 0.0 0.3 0:08.29
705 0.0 0.3 0:08.29
KiB used, 270504 buff/cache
KiB used, 270504 buff/cache
KiB used, 270504 buff/cache
KiB used, 270504 buff/cache
KiB used, 270504 buff/cache
KiB used, 270504 buff/cache
KiB used, 270504 buff/cache
KiB used, 270504 buff/cache
KiB used, 270504 buff/cache
KiB used, 270504 buff/cache
KiB used, 270512 buff/cache
KiB used, 270512 buff/cache
KiB used, 270512 buff/cache
KiB used, 270512 buff/cache
KiB used, 270516 buff/cache
KiB used, 270520 buff/cache
KiB used, 270520 buff/cache
KiB used, 270520 buff/cache
KiB used, 270520 buff/cache
KiB used, 270520 buff/cache
KiB used, 270520 buff/cache
KiB used, 270532 buff/cache
KiB used, 270532 buff/cache
KiB used, 270532 buff/cache
KiB used, 270532 buff/cache
KiB used, 270532 buff/cache
KiB used, 270532 buff/cache
KiB used, 270532 buff/cache
KiB used, 270532 buff/cache
