Percentage served,Time in ms
0,5.390
1,6.264
2,6.460
3,6.676
4,7.050
5,7.507
6,8.025
7,8.732
8,9.734
9,11.122
10,15.626
11,24.678
12,37.141
13,128.614
14,296.025
15,434.316
16,510.923
17,570.411
18,628.844
19,685.923
20,736.229
21,787.647
22,834.382
23,875.781
24,919.322
25,979.070
26,1051.278
27,1116.183
28,1162.415
29,1203.001
30,1245.653
31,1288.785
32,1298.538
33,1301.821
34,1305.773
35,1309.976
36,1315.830
37,1323.645
38,1336.784
39,1353.337
40,1374.551
41,1399.434
42,1419.195
43,1431.536
44,1438.508
45,1446.606
46,1457.141
47,1470.088
48,1480.588
49,1490.951
50,1504.408
51,1515.768
52,1527.892
53,1546.042
54,1555.901
55,1575.953
56,1595.590
57,1617.236
58,1642.129
59,1665.017
60,1699.805
61,1731.617
62,1763.090
63,1799.007
64,1898.305
65,1940.197
66,1961.401
67,1974.419
68,1993.342
69,2018.355
70,2044.263
71,2065.442
72,2082.958
73,2102.321
74,2123.189
75,2149.472
76,2174.946
77,2212.770
78,2255.577
79,2306.689
80,2368.216
81,2412.132
82,2438.089
83,2474.707
84,2524.101
85,2562.891
86,2576.815
87,2599.008
88,2618.543
89,2640.296
90,2663.584
91,2684.628
92,2704.786
93,2731.416
94,2754.728
95,2781.031
96,2820.598
97,2909.184
98,3671.457
99,4769.767
100,12950.580
