Percentage served,Time in ms
0,5.392
1,7.139
2,23.471
3,46.465
4,68.305
5,164.929
6,328.856
7,472.151
8,545.490
9,599.572
10,647.139
11,693.314
12,743.901
13,795.443
14,824.897
15,846.503
16,865.947
17,882.961
18,894.579
19,911.931
20,928.799
21,949.508
22,969.873
23,991.545
24,1004.597
25,1012.149
26,1028.699
27,1044.719
28,1069.067
29,1079.444
30,1090.632
31,1098.342
32,1103.732
33,1108.772
34,1115.155
35,1125.226
36,1135.299
37,1143.421
38,1151.212
39,1162.139
40,1170.598
41,1176.937
42,1181.782
43,1186.751
44,1191.627
45,1195.607
46,1198.634
47,1201.031
48,1203.339
49,1205.957
50,1209.030
51,1212.184
52,1215.825
53,1221.619
54,1225.408
55,1228.296
56,1231.619
57,1234.583
58,1238.843
59,1243.237
60,1246.768
61,1250.990
62,1254.327
63,1257.847
64,1262.136
65,1267.144
66,1271.758
67,1276.798
68,1281.233
69,1288.850
70,1299.366
71,1307.976
72,1321.796
73,1343.555
74,1421.280
75,1454.026
76,1475.715
77,1496.318
78,1510.869
79,1531.955
80,1554.313
81,1585.919
82,1628.188
83,1669.604
84,1711.443
85,1758.858
86,1802.408
87,1851.778
88,1914.920
89,1972.474
90,2027.069
91,2072.964
92,2116.595
93,2161.731
94,2225.413
95,2259.991
96,2308.862
97,2330.000
98,2364.876
99,2409.380
100,2497.815
