Percentage served,Time in ms
0,91.597
1,234.646
2,289.734
3,340.227
4,379.411
5,403.625
6,419.175
7,431.729
8,443.014
9,453.881
10,464.317
11,475.568
12,486.903
13,499.389
14,512.386
15,526.290
16,539.806
17,554.396
18,568.908
19,580.147
20,591.621
21,603.238
22,613.086
23,623.333
24,633.675
25,644.497
26,654.331
27,663.444
28,672.591
29,681.657
30,690.673
31,700.713
32,711.446
33,721.514
34,731.422
35,741.904
36,754.123
37,766.185
38,777.139
39,786.996
40,795.881
41,804.540
42,813.091
43,821.668
44,828.290
45,834.128
46,839.787
47,845.771
48,852.146
49,858.222
50,863.547
51,868.746
52,874.270
53,879.450
54,884.591
55,889.468
56,894.502
57,898.875
58,903.206
59,908.018
60,912.991
61,918.158
62,923.369
63,929.472
64,936.164
65,943.594
66,951.081
67,959.418
68,966.825
69,975.232
70,984.520
71,995.054
72,1006.872
73,1017.394
74,1028.554
75,1041.807
76,1054.039
77,1069.483
78,1084.303
79,1097.169
80,1117.997
81,1143.890
82,1161.835
83,1178.491
84,1191.716
85,1205.279
86,1216.702
87,1228.259
88,1240.946
89,1258.670
90,1282.524
91,1328.461
92,1396.541
93,1473.824
94,1548.679
95,1627.146
96,1675.620
97,1752.549
98,1850.820
99,1897.772
100,2137.949
