Percentage served,Time in ms
0,13.676
1,18.192
2,19.281
3,19.738
4,20.010
5,20.188
6,20.322
7,20.428
8,20.513
9,20.587
10,20.657
11,20.716
12,20.770
13,20.824
14,20.874
15,20.923
16,20.972
17,21.017
18,21.062
19,21.108
20,21.152
21,21.200
22,21.247
23,21.293
24,21.345
25,21.394
26,21.444
27,21.498
28,21.557
29,21.615
30,21.675
31,21.742
32,21.815
33,21.886
34,21.967
35,22.051
36,22.144
37,22.242
38,22.355
39,22.472
40,22.605
41,22.748
42,22.906
43,23.079
44,23.256
45,23.430
46,23.625
47,23.830
48,24.088
49,24.396
50,24.699
51,25.028
52,25.351
53,25.678
54,25.984
55,26.256
56,26.540
57,26.815
58,27.082
59,27.350
60,27.640
61,27.992
62,28.377
63,28.778
64,29.170
65,29.560
66,29.968
67,30.411
68,30.835
69,31.333
70,31.788
71,32.196
72,32.622
73,33.016
74,33.370
75,33.725
76,34.052
77,34.391
78,34.764
79,35.175
80,35.588
81,36.091
82,36.752
83,37.708
84,38.589
85,39.576
86,41.037
87,42.275
88,43.240
89,44.911
90,46.655
91,48.617
92,50.834
93,53.749
94,61.671
95,233.055
96,241.846
97,249.428
98,462.833
99,1029.662
100,1563.048
