Percentage served,Time in ms
0,0.393
1,0.785
2,0.962
3,1.145
4,1.322
5,1.519
6,1.727
7,1.919
8,2.130
9,2.413
10,2.753
11,3.127
12,3.560
13,3.948
14,4.261
15,4.523
16,4.911
17,5.321
18,5.674
19,5.986
20,6.412
21,6.693
22,6.925
23,7.131
24,7.325
25,7.510
26,7.665
27,7.814
28,7.975
29,8.167
30,8.349
31,8.547
32,8.719
33,8.871
34,9.021
35,9.182
36,9.329
37,9.445
38,9.541
39,9.620
40,9.682
41,9.738
42,9.792
43,9.842
44,9.890
45,9.935
46,9.977
47,10.016
48,10.057
49,10.098
50,10.139
51,10.183
52,10.226
53,10.270
54,10.313
55,10.360
56,10.410
57,10.465
58,10.523
59,10.587
60,10.659
61,10.735
62,10.818
63,10.912
64,11.024
65,11.154
66,11.299
67,11.459
68,11.670
69,11.937
70,12.226
71,12.486
72,12.790
73,13.169
74,13.599
75,14.115
76,14.747
77,15.441
78,16.174
79,16.924
80,17.679
81,18.714
82,20.126
83,22.103
84,23.651
85,25.294
86,26.827
87,28.102
88,29.480
89,31.131
90,33.135
91,36.384
92,43.241
93,215.203
94,219.159
95,223.812
96,435.863
97,1020.901
98,1030.732
99,1043.867
100,5010.608
