Percentage served,Time in ms
0,12.888
1,18.453
2,19.287
3,19.807
4,20.130
5,20.367
6,20.534
7,20.673
8,20.790
9,20.905
10,21.013
11,21.103
12,21.190
13,21.270
14,21.352
15,21.433
16,21.512
17,21.584
18,21.660
19,21.738
20,21.820
21,21.901
22,21.983
23,22.063
24,22.146
25,22.227
26,22.306
27,22.388
28,22.469
29,22.547
30,22.623
31,22.704
32,22.781
33,22.855
34,22.937
35,23.022
36,23.101
37,23.187
38,23.278
39,23.370
40,23.470
41,23.576
42,23.684
43,23.795
44,23.923
45,24.049
46,24.210
47,24.394
48,24.620
49,24.876
50,25.160
51,25.446
52,25.738
53,26.043
54,26.371
55,26.701
56,27.040
57,27.422
58,27.838
59,28.232
60,28.600
61,29.017
62,29.482
63,29.934
64,30.467
65,30.914
66,31.318
67,31.722
68,32.223
69,32.717
70,33.190
71,33.677
72,34.146
73,34.671
74,35.132
75,35.583
76,36.032
77,36.495
78,37.085
79,37.833
80,38.593
81,39.360
82,40.044
83,40.680
84,41.344
85,41.989
86,42.710
87,43.632
88,44.626
89,46.017
90,47.557
91,49.346
92,51.411
93,55.603
94,77.187
95,231.189
96,236.288
97,244.062
98,457.545
99,1034.070
100,2101.195
