Percentage served,Time in ms
0,0.460
1,1.036
2,1.213
3,1.499
4,1.997
5,2.486
6,3.197
7,3.930
8,4.543
9,5.007
10,5.446
11,5.906
12,6.314
13,6.688
14,7.132
15,7.536
16,7.921
17,8.652
18,10.177
19,12.017
20,13.310
21,14.627
22,16.925
23,17.877
24,18.517
25,18.984
26,19.472
27,19.907
28,20.176
29,20.365
30,20.503
31,20.609
32,20.702
33,20.776
34,20.842
35,20.900
36,20.955
37,21.004
38,21.051
39,21.096
40,21.137
41,21.179
42,21.219
43,21.259
44,21.299
45,21.339
46,21.377
47,21.415
48,21.455
49,21.497
50,21.538
51,21.579
52,21.620
53,21.665
54,21.711
55,21.759
56,21.806
57,21.855
58,21.905
59,21.953
60,22.005
61,22.061
62,22.115
63,22.172
64,22.229
65,22.294
66,22.359
67,22.430
68,22.502
69,22.579
70,22.666
71,22.751
72,22.846
73,22.945
74,23.047
75,23.160
76,23.282
77,23.423
78,23.585
79,23.774
80,23.994
81,24.281
82,24.666
83,25.141
84,25.600
85,26.084
86,26.957
87,27.944
88,28.928
89,30.076
90,31.502
91,33.400
92,36.378
93,57.621
94,79.403
95,230.348
96,234.795
97,304.014
98,1033.291
99,6887.995
100,13922.794
