Percentage served,Time in ms
0,61.057
1,90.165
2,98.658
3,106.767
4,111.301
5,115.600
6,119.182
7,122.942
8,126.339
9,129.161
10,133.823
11,140.444
12,148.872
13,160.062
14,168.917
15,179.000
16,187.467
17,193.941
18,200.278
19,208.520
20,215.208
21,221.392
22,226.818
23,231.820
24,237.635
25,243.293
26,251.675
27,260.716
28,265.726
29,270.304
30,274.642
31,278.253
32,283.004
33,286.914
34,290.908
35,294.735
36,298.096
37,301.491
38,304.468
39,307.910
40,310.837
41,313.997
42,317.412
43,320.467
44,324.033
45,327.360
46,331.032
47,334.405
48,337.783
49,341.898
50,345.248
51,347.921
52,351.173
53,354.914
54,358.683
55,362.462
56,365.821
57,369.239
58,372.105
59,375.157
60,379.026
61,382.938
62,387.866
63,393.783
64,400.187
65,405.655
66,414.331
67,423.377
68,437.953
69,457.170
70,473.175
71,485.461
72,509.583
73,549.734
74,612.844
75,757.469
76,857.538
77,932.512
78,1026.935
79,1127.707
80,1173.218
81,1219.791
82,1261.988
83,1298.548
84,1322.414
85,1342.258
86,1360.729
87,1380.845
88,1401.404
89,1430.745
90,1498.716
91,1627.013
92,1874.622
93,2192.491
94,2851.833
95,3250.202
96,3399.320
97,3843.588
98,5280.672
99,6559.025
100,51248.321
