Percentage served,Time in ms
0,1.379
1,7.137
2,23.157
3,38.343
4,61.581
5,71.607
6,79.832
7,85.010
8,88.627
9,91.919
10,94.950
11,97.718
12,100.627
13,104.287
14,108.046
15,111.327
16,114.568
17,118.086
18,121.796
19,126.646
20,133.446
21,139.021
22,144.767
23,151.285
24,159.673
25,167.306
26,175.949
27,185.008
28,190.085
29,193.656
30,198.219
31,202.580
32,206.739
33,209.637
34,215.021
35,221.213
36,228.592
37,234.847
38,241.851
39,248.737
40,256.383
41,262.057
42,266.292
43,269.532
44,271.310
45,272.907
46,274.456
47,276.370
48,277.456
49,278.586
50,279.465
51,280.318
52,281.158
53,282.036
54,282.820
55,283.515
56,284.164
57,284.867
58,285.561
59,286.328
60,287.085
61,287.870
62,288.707
63,289.653
64,290.556
65,291.677
66,292.909
67,294.108
68,295.390
69,296.932
70,298.565
71,300.580
72,302.563
73,304.356
74,306.409
75,309.227
76,312.637
77,317.258
78,321.431
79,325.799
80,331.613
81,338.299
82,344.968
83,353.643
84,369.239
85,389.514
86,553.724
87,799.933
88,846.127
89,1082.642
90,1132.140
91,1203.390
92,1269.237
93,1299.772
94,1315.902
95,1350.895
96,1713.671
97,3118.876
98,3409.978
99,5292.325
100,17899.419
