Percentage served,Time in ms
0,1.228
1,1.454
2,1.486
3,1.511
4,1.534
5,1.555
6,1.577
7,1.599
8,1.622
9,1.647
10,1.676
11,1.709
12,1.752
13,1.809
14,1.895
15,2.052
16,2.326
17,2.746
18,3.491
19,4.519
20,5.898
21,7.961
22,9.967
23,12.199
24,13.531
25,15.960
26,18.648
27,20.674
28,23.606
29,25.965
30,28.270
31,31.841
32,35.602
33,40.050
34,45.239
35,48.598
36,51.635
37,55.275
38,58.895
39,61.797
40,64.324
41,66.616
42,69.623
43,72.036
44,74.464
45,76.884
46,79.415
47,81.594
48,84.228
49,86.944
50,90.013
51,92.744
52,95.449
53,97.899
54,100.354
55,102.708
56,105.774
57,108.678
58,111.754
59,115.259
60,121.074
61,124.929
62,129.301
63,135.923
64,141.320
65,147.298
66,152.699
67,158.943
68,162.502
69,167.056
70,172.815
71,178.225
72,182.286
73,183.979
74,185.771
75,187.063
76,188.304
77,189.465
78,190.450
79,191.533
80,192.730
81,194.012
82,195.594
83,197.850
84,200.641
85,205.702
86,212.533
87,218.065
88,222.761
89,231.499
90,249.530
91,331.558
92,773.257
93,1043.669
94,1092.712
95,1119.769
96,1179.391
97,1375.302
98,2737.031
99,3682.423
100,31281.706
