Percentage served,Time in ms
0,5.984
1,7.324
2,7.497
3,7.613
4,7.709
5,7.788
6,7.861
7,7.920
8,7.973
9,8.019
10,8.060
11,8.096
12,8.128
13,8.159
14,8.187
15,8.217
16,8.242
17,8.266
18,8.289
19,8.311
20,8.334
21,8.355
22,8.378
23,8.399
24,8.422
25,8.443
26,8.465
27,8.486
28,8.507
29,8.532
30,8.554
31,8.579
32,8.605
33,8.629
34,8.658
35,8.686
36,8.717
37,8.749
38,8.784
39,8.823
40,8.865
41,8.912
42,8.960
43,9.016
44,9.078
45,9.147
46,9.227
47,9.321
48,9.420
49,9.531
50,9.651
51,9.786
52,9.929
53,10.096
54,10.277
55,10.485
56,10.702
57,10.943
58,11.234
59,11.587
60,12.019
61,12.519
62,13.186
63,14.062
64,15.127
65,16.515
66,18.681
67,22.061
68,26.599
69,35.630
70,61.348
71,116.935
72,214.852
73,296.063
74,393.814
75,477.512
76,560.904
77,635.310
78,706.667
79,762.804
80,807.827
81,834.368
82,867.164
83,894.868
84,929.752
85,1071.338
86,1349.723
87,1559.047
88,1798.108
89,2111.052
90,2447.945
91,2843.042
92,3277.426
93,3790.914
94,4498.569
95,5413.627
96,6656.116
97,8418.420
98,11440.320
99,19987.656
100,86989.503
