Percentage served,Time in ms
0,6.725
1,7.660
2,7.851
3,7.947
4,8.011
5,8.060
6,8.099
7,8.134
8,8.165
9,8.193
10,8.219
11,8.244
12,8.267
13,8.288
14,8.309
15,8.329
16,8.349
17,8.369
18,8.389
19,8.410
20,8.431
21,8.452
22,8.474
23,8.495
24,8.518
25,8.543
26,8.568
27,8.595
28,8.624
29,8.657
30,8.692
31,8.732
32,8.777
33,8.829
34,8.893
35,8.967
36,9.050
37,9.146
38,9.263
39,9.398
40,9.541
41,9.688
42,9.836
43,10.000
44,10.169
45,10.346
46,10.542
47,10.770
48,11.008
49,11.277
50,11.592
51,11.944
52,12.329
53,12.759
54,13.253
55,13.808
56,14.368
57,14.934
58,15.668
59,16.845
60,18.828
61,21.811
62,25.291
63,31.590
64,42.047
65,57.306
66,132.028
67,314.811
68,462.719
69,637.998
70,732.891
71,805.223
72,913.927
73,1027.702
74,1135.441
75,1227.969
76,1265.208
77,1294.245
78,1391.117
79,1521.608
80,1720.063
81,1954.738
82,2244.115
83,2499.478
84,2787.519
85,3085.340
86,3400.352
87,3746.187
88,4163.473
89,4644.529
90,5191.871
91,5825.527
92,6557.065
93,7347.492
94,8279.763
95,9469.215
96,11282.640
97,14271.321
98,20120.715
99,37853.070
100,119104.339
