Percentage served,Time in ms
0,6.797
1,7.923
2,8.093
3,8.194
4,8.273
5,8.342
6,8.405
7,8.463
8,8.522
9,8.579
10,8.639
11,8.703
12,8.770
13,8.846
14,8.925
15,9.013
16,9.109
17,9.226
18,9.360
19,9.525
20,9.734
21,9.981
22,10.267
23,10.606
24,10.984
25,11.395
26,11.884
27,12.521
28,13.313
29,14.385
30,15.724
31,17.386
32,20.412
33,26.023
34,33.370
35,41.822
36,54.713
37,98.650
38,186.279
39,285.867
40,379.678
41,444.200
42,480.046
43,530.118
44,600.665
45,631.177
46,657.244
47,715.068
48,766.853
49,806.007
50,843.263
51,865.509
52,881.313
53,897.060
54,908.595
55,921.955
56,935.143
57,944.479
58,953.083
59,961.463
60,969.815
61,980.010
62,988.632
63,996.829
64,1003.938
65,1012.209
66,1020.377
67,1030.681
68,1042.681
69,1052.478
70,1064.969
71,1079.777
72,1098.356
73,1114.542
74,1129.271
75,1143.534
76,1160.789
77,1174.940
78,1187.974
79,1203.204
80,1221.638
81,1245.217
82,1276.907
83,1309.190
84,1336.551
85,1363.547
86,1435.574
87,1503.814
88,1627.145
89,1756.665
90,1946.884
91,2192.647
92,2462.375
93,2801.416
94,3175.003
95,3655.633
96,4241.378
97,5132.484
98,6392.396
99,8568.864
100,30445.831
