Percentage served,Time in ms
0,6.721
1,7.917
2,8.068
3,8.161
4,8.231
5,8.290
6,8.344
7,8.395
8,8.444
9,8.492
10,8.541
11,8.594
12,8.653
13,8.714
14,8.781
15,8.854
16,8.932
17,9.017
18,9.112
19,9.214
20,9.331
21,9.465
22,9.616
23,9.803
24,10.019
25,10.275
26,10.573
27,10.918
28,11.333
29,11.777
30,12.257
31,12.744
32,13.293
33,13.869
34,14.377
35,14.844
36,15.308
37,15.871
38,16.547
39,17.400
40,18.513
41,20.016
42,21.858
43,23.632
44,25.998
45,29.250
46,32.955
47,37.886
48,43.761
49,52.162
50,64.118
51,103.693
52,576.065
53,1229.568
54,1332.226
55,1474.841
56,1527.860
57,1637.709
58,1709.580
59,1814.184
60,1891.686
61,1990.633
62,2075.783
63,2174.607
64,2275.328
65,2376.521
66,2489.489
67,2583.171
68,2698.194
69,2812.206
70,2924.457
71,3046.426
72,3173.298
73,3305.794
74,3448.462
75,3595.551
76,3757.094
77,3932.870
78,4125.874
79,4338.695
80,4549.487
81,4790.417
82,5051.642
83,5328.467
84,5632.779
85,5964.198
86,6335.530
87,6763.727
88,7192.823
89,7653.583
90,8186.672
91,8817.966
92,9529.090
93,10444.421
94,11636.869
95,13384.762
96,16278.745
97,20529.434
98,27446.976
99,51697.189
100,119394.371
