Percentage served,Time in ms
0,19.227
1,37.983
2,42.902
3,44.995
4,46.509
5,47.625
6,48.446
7,49.154
8,49.837
9,50.444
10,50.991
11,51.523
12,52.065
13,52.546
14,53.109
15,53.675
16,54.218
17,54.723
18,55.260
19,55.737
20,56.264
21,56.791
22,57.305
23,57.876
24,58.431
25,59.037
26,59.634
27,60.228
28,60.807
29,61.414
30,61.974
31,62.615
32,63.231
33,63.871
34,64.586
35,65.314
36,66.091
37,66.966
38,67.830
39,68.668
40,69.634
41,70.582
42,71.616
43,72.708
44,73.759
45,74.820
46,75.908
47,77.018
48,78.185
49,79.389
50,80.719
51,81.921
52,83.179
53,84.595
54,86.084
55,87.542
56,89.305
57,91.094
58,93.401
59,95.559
60,98.247
61,101.294
62,104.221
63,107.450
64,111.394
65,115.328
66,122.173
67,130.932
68,140.143
69,147.271
70,154.857
71,165.624
72,184.186
73,228.424
74,254.998
75,262.515
76,271.164
77,280.996
78,297.220
79,321.701
80,383.510
81,477.850
82,518.120
83,612.874
84,957.199
85,1052.625
86,1069.028
87,1078.983
88,1087.705
89,1098.711
90,1114.362
91,1149.205
92,1258.366
93,1314.937
94,1512.602
95,1948.490
96,2739.399
97,3103.155
98,3305.514
99,4894.380
100,53082.212
