Percentage served,Time in ms
0,0.899
1,1.658
2,1.869
3,2.108
4,2.439
5,2.837
6,3.300
7,3.890
8,4.617
9,5.439
10,6.330
11,7.222
12,8.191
13,9.175
14,10.374
15,11.583
16,12.905
17,14.212
18,15.548
19,17.048
20,18.556
21,20.071
22,21.619
23,23.439
24,25.255
25,27.272
26,29.375
27,31.379
28,33.174
29,35.318
30,37.136
31,38.519
32,40.012
33,41.559
34,42.981
35,44.605
36,46.085
37,47.376
38,48.421
39,49.426
40,50.277
41,51.097
42,51.872
43,52.597
44,53.321
45,54.077
46,54.839
47,55.603
48,56.352
49,57.204
50,58.026
51,58.804
52,59.586
53,60.382
54,61.227
55,62.042
56,62.843
57,63.649
58,64.459
59,65.430
60,66.494
61,67.525
62,68.538
63,69.605
64,70.732
65,71.846
66,72.958
67,74.172
68,75.569
69,76.969
70,78.400
71,79.809
72,81.344
73,83.005
74,84.805
75,87.009
76,89.539
77,92.109
78,94.806
79,98.682
80,104.302
81,115.011
82,141.485
83,155.395
84,198.748
85,244.452
86,263.574
87,278.589
88,304.425
89,466.931
90,702.223
91,1027.971
92,1060.560
93,1075.370
94,1089.042
95,1107.047
96,1225.547
97,1467.425
98,2007.162
99,3102.177
100,24776.299
