Percentage served,Time in ms
0,1.067
1,2.673
2,4.599
3,6.680
4,9.445
5,12.409
6,14.230
7,15.675
8,17.031
9,18.456
10,19.793
11,20.512
12,21.026
13,21.362
14,21.604
15,21.777
16,21.921
17,22.034
18,22.142
19,22.243
20,22.332
21,22.416
22,22.496
23,22.581
24,22.663
25,22.744
26,22.829
27,22.914
28,23.006
29,23.103
30,23.203
31,23.315
32,23.432
33,23.551
34,23.672
35,23.800
36,23.917
37,24.049
38,24.176
39,24.314
40,24.446
41,24.581
42,24.717
43,24.868
44,25.033
45,25.194
46,25.356
47,25.524
48,25.713
49,25.914
50,26.141
51,26.390
52,26.645
53,26.957
54,27.295
55,27.631
56,27.974
57,28.332
58,28.739
59,29.176
60,29.691
61,30.213
62,30.727
63,31.223
64,31.747
65,32.289
66,32.957
67,33.613
68,34.273
69,35.071
70,36.110
71,37.245
72,38.424
73,39.740
74,41.072
75,42.453
76,43.919
77,45.325
78,46.897
79,48.410
80,49.988
81,51.695
82,53.271
83,54.915
84,56.551
85,58.263
86,60.052
87,61.872
88,64.048
89,66.670
90,68.999
91,71.510
92,74.395
93,78.085
94,82.919
95,93.843
96,234.201
97,244.038
98,462.400
99,1044.792
100,3039.834
