Percentage served,Time in ms
0,1.001
1,1.631
2,1.848
3,2.059
4,2.281
5,2.540
6,2.819
7,3.119
8,3.464
9,3.855
10,4.294
11,4.744
12,5.221
13,5.763
14,6.436
15,7.199
16,8.122
17,9.057
18,9.869
19,10.648
20,11.494
21,12.380
22,13.220
23,14.026
24,14.795
25,15.700
26,16.603
27,17.537
28,18.563
29,19.574
30,20.539
31,21.482
32,22.451
33,23.424
34,24.358
35,25.246
36,26.190
37,27.131
38,28.046
39,28.958
40,29.816
41,30.637
42,31.431
43,32.237
44,33.042
45,33.870
46,34.715
47,35.501
48,36.369
49,37.294
50,38.257
51,39.142
52,40.034
53,40.981
54,41.898
55,42.778
56,43.595
57,44.504
58,45.332
59,46.056
60,46.786
61,47.503
62,48.200
63,48.932
64,49.611
65,50.371
66,51.107
67,51.794
68,52.493
69,53.179
70,53.858
71,54.615
72,55.349
73,56.121
74,56.980
75,57.886
76,59.005
77,60.117
78,61.145
79,62.328
80,63.436
81,64.524
82,65.735
83,66.924
84,68.204
85,69.671
86,71.277
87,73.002
88,74.810
89,76.852
90,79.383
91,82.401
92,86.036
93,90.764
94,98.504
95,122.507
96,257.894
97,1012.417
98,1037.439
99,1072.303
100,3063.561
