Percentage served,Time in ms
0,22.393
1,40.333
2,43.769
3,45.716
4,47.234
5,48.278
6,49.119
7,49.858
8,50.548
9,51.212
10,51.802
11,52.398
12,52.967
13,53.528
14,54.108
15,54.716
16,55.382
17,56.071
18,56.791
19,57.487
20,58.151
21,58.779
22,59.399
23,60.031
24,60.735
25,61.497
26,62.246
27,63.037
28,63.802
29,64.582
30,65.347
31,66.125
32,66.920
33,67.742
34,68.486
35,69.315
36,70.181
37,71.060
38,71.870
39,72.702
40,73.557
41,74.428
42,75.363
43,76.320
44,77.353
45,78.369
46,79.299
47,80.270
48,81.252
49,82.284
50,83.522
51,84.838
52,86.225
53,87.742
54,89.543
55,91.279
56,93.194
57,95.302
58,97.555
59,99.650
60,102.264
61,104.880
62,108.234
63,112.090
64,115.744
65,120.393
66,125.619
67,131.780
68,141.422
69,150.527
70,157.065
71,165.253
72,177.836
73,197.571
74,248.718
75,260.935
76,268.871
77,278.343
78,293.536
79,318.828
80,364.295
81,474.049
82,525.116
83,599.671
84,765.352
85,1031.269
86,1066.872
87,1077.651
88,1088.231
89,1099.615
90,1118.622
91,1159.159
92,1253.135
93,1301.635
94,1510.189
95,1952.226
96,2781.191
97,3106.038
98,3311.258
99,5002.069
100,53033.659
