Percentage served,Time in ms
0,0.949
1,1.702
2,1.936
3,2.180
4,2.475
5,2.841
6,3.334
7,3.972
8,4.738
9,5.415
10,6.048
11,6.717
12,7.456
13,8.169
14,8.851
15,9.484
16,10.118
17,10.744
18,11.326
19,11.885
20,12.348
21,12.758
22,13.183
23,13.632
24,14.124
25,14.585
26,15.013
27,15.431
28,15.833
29,16.239
30,16.683
31,17.095
32,17.512
33,17.946
34,18.357
35,18.782
36,19.217
37,19.670
38,20.159
39,20.661
40,21.168
41,21.600
42,22.034
43,22.474
44,22.917
45,23.354
46,23.785
47,24.211
48,24.738
49,25.293
50,25.923
51,26.527
52,27.216
53,27.874
54,28.581
55,29.396
56,30.334
57,31.276
58,32.383
59,33.671
60,35.290
61,37.301
62,39.244
63,41.060
64,42.563
65,43.905
66,45.217
67,46.415
68,47.800
69,48.971
70,50.058
71,51.076
72,51.916
73,52.757
74,53.703
75,54.648
76,55.601
77,56.527
78,57.552
79,58.620
80,59.609
81,60.694
82,61.841
83,63.191
84,64.555
85,65.992
86,67.618
87,69.235
88,71.023
89,73.328
90,76.121
91,79.152
92,82.618
93,86.031
94,91.105
95,98.187
96,113.039
97,272.650
98,1029.524
99,1089.323
100,5005.288
