Percentage served,Time in ms
0,0.976
1,4.278
2,7.596
3,10.272
4,12.674
5,14.916
6,16.853
7,18.192
8,19.258
9,20.118
10,20.851
11,21.680
12,22.408
13,22.985
14,23.410
15,23.781
16,24.106
17,24.417
18,24.674
19,24.917
20,25.148
21,25.358
22,25.560
23,25.744
24,25.915
25,26.082
26,26.250
27,26.430
28,26.608
29,26.782
30,26.962
31,27.143
32,27.320
33,27.506
34,27.687
35,27.885
36,28.082
37,28.277
38,28.465
39,28.655
40,28.865
41,29.065
42,29.269
43,29.484
44,29.708
45,29.928
46,30.149
47,30.383
48,30.638
49,30.923
50,31.223
51,31.534
52,31.858
53,32.232
54,32.625
55,33.045
56,33.500
57,33.961
58,34.428
59,34.964
60,35.546
61,36.183
62,36.845
63,37.525
64,38.204
65,38.973
66,39.750
67,40.582
68,41.481
69,42.409
70,43.419
71,44.451
72,45.679
73,46.862
74,47.919
75,49.081
76,50.459
77,51.910
78,53.651
79,55.391
80,57.199
81,59.040
82,60.847
83,62.805
84,64.705
85,66.554
86,68.436
87,70.417
88,72.470
89,74.837
90,77.366
91,80.133
92,83.432
93,87.576
94,94.022
95,112.459
96,246.424
97,259.072
98,1020.570
99,1052.036
100,3067.189
