KiB used, 487184 buff/cache
718 0.0 0.4 0:29.96
718 0.0 0.4 0:29.98
718 0.0 0.4 0:30.00
718 0.0 0.4 0:30.02
718 5.6 0.4 0:30.05
718 5.6 0.4 0:30.07
718 0.0 0.4 0:30.09
718 5.9 0.4 0:30.11
718 0.0 0.4 0:30.13
718 0.0 0.4 0:30.16
718 5.3 0.4 0:30.18
718 5.6 0.4 0:30.21
718 5.6 0.4 0:30.23
718 0.0 0.4 0:30.25
718 0.0 0.4 0:30.27
718 5.3 0.4 0:30.29
718 0.0 0.4 0:30.31
718 5.6 0.4 0:30.34
27185 15.8 0.2 0:00.03
718 0.0 0.4 0:30.38
718 0.0 0.4 0:30.40
718 0.0 0.4 0:30.42
718 0.0 0.4 0:30.44
718 5.3 0.4 0:30.47
718 5.3 0.4 0:30.49
718 0.0 0.4 0:30.51
718 0.0 0.4 0:30.53
718 5.3 0.4 0:30.55
718 5.6 0.4 0:30.57
718 5.3 0.4 0:30.59
718 5.6 0.4 0:30.61
718 5.3 0.4 0:30.63
718 0.0 0.4 0:30.65
718 0.0 0.4 0:30.67
718 0.0 0.4 0:30.70
718 0.0 0.4 0:30.72
718 0.0 0.4 0:30.74
718 0.0 0.4 0:30.77
718 0.0 0.4 0:30.79
718 5.0 0.4 0:30.82
718 5.6 0.4 0:30.84
718 5.0 0.4 0:30.86
718 0.0 0.4 0:30.88
718 0.0 0.4 0:30.90
718 0.0 0.4 0:30.92
718 0.0 0.4 0:30.94
718 0.0 0.4 0:30.97
718 0.0 0.4 0:30.99
718 0.0 0.4 0:31.01
718 0.0 0.4 0:31.03
718 0.0 0.4 0:31.05
718 5.3 0.4 0:31.08
718 5.3 0.4 0:31.10
718 5.0 0.4 0:31.13
718 5.6 0.4 0:31.15
718 0.0 0.4 0:31.17
718 5.9 0.4 0:31.19
718 5.6 0.4 0:31.22
718 5.6 0.4 0:31.24
718 0.0 0.4 0:31.26
718 5.3 0.4 0:31.28
718 5.6 0.4 0:31.30
718 0.0 0.4 0:31.32
718 5.0 0.4 0:31.35
718 0.0 0.4 0:31.37
718 0.0 0.4 0:31.39
718 0.0 0.4 0:31.41
718 0.0 0.4 0:31.43
718 5.0 0.4 0:31.46
718 0.0 0.4 0:31.48
718 5.6 0.4 0:31.51
718 5.0 0.4 0:31.54
718 0.0 0.4 0:31.56
718 0.0 0.4 0:31.58
718 5.6 0.4 0:31.61
718 5.6 0.4 0:31.63
718 0.0 0.4 0:31.65
718 5.3 0.4 0:31.68
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
718 0.0 0.4 0:31.69
