KiB used, 488680 buff/cache
720 0.0 0.4 0:48.80
720 5.9 0.4 0:48.83
720 5.6 0.4 0:48.87
720 5.6 0.4 0:48.90
720 0.0 0.4 0:48.94
720 0.0 0.4 0:48.97
720 0.0 0.4 0:49.01
720 5.6 0.4 0:49.03
720 5.0 0.4 0:49.06
720 5.6 0.4 0:49.09
720 5.3 0.4 0:49.13
720 5.6 0.4 0:49.16
720 5.3 0.4 0:49.19
720 0.0 0.4 0:49.21
720 5.9 0.4 0:49.25
720 0.0 0.4 0:49.27
720 5.6 0.4 0:49.31
720 5.3 0.4 0:49.35
720 5.6 0.4 0:49.38
720 5.3 0.4 0:49.41
720 0.0 0.4 0:49.44
720 5.6 0.4 0:49.48
720 5.6 0.4 0:49.50
720 5.6 0.4 0:49.53
KiB 1531720 avail Mem
720 5.0 0.4 0:49.61
720 0.0 0.4 0:49.64
720 5.6 0.4 0:49.67
720 5.0 0.4 0:49.70
720 5.6 0.4 0:49.73
720 5.6 0.4 0:49.76
720 5.6 0.4 0:49.79
720 5.3 0.4 0:49.83
720 11.1 0.4 0:49.87
720 5.6 0.4 0:49.89
720 5.9 0.4 0:49.93
720 0.0 0.4 0:49.97
720 5.6 0.4 0:50.01
720 5.6 0.4 0:50.04
720 0.0 0.4 0:50.06
720 5.3 0.4 0:50.09
720 4.5 0.4 0:50.12
720 5.6 0.4 0:50.15
720 0.0 0.4 0:50.17
720 5.6 0.4 0:50.20
720 5.6 0.4 0:50.23
720 9.5 0.4 0:50.27
720 11.1 0.4 0:50.29
720 0.0 0.4 0:50.31
720 0.0 0.4 0:50.34
720 5.3 0.4 0:50.38
720 5.9 0.4 0:50.40
KiB used, 489508 buff/cache
KiB used, 489528 buff/cache
720 5.6 0.4 0:50.49
720 5.6 0.4 0:50.52
720 5.3 0.4 0:50.55
720 5.6 0.4 0:50.57
720 5.6 0.4 0:50.60
720 0.0 0.4 0:50.63
720 0.0 0.4 0:50.66
720 0.0 0.4 0:50.68
720 5.6 0.4 0:50.71
KiB used, 489692 buff/cache
KiB used, 489708 buff/cache
KiB used, 489720 buff/cache
KiB used, 489732 buff/cache
720 5.0 0.4 0:50.86
720 0.0 0.4 0:50.88
720 5.6 0.4 0:50.92
720 5.6 0.4 0:50.95
720 5.6 0.4 0:50.99
720 0.0 0.4 0:51.03
720 0.0 0.4 0:51.06
720 0.0 0.4 0:51.09
720 5.6 0.4 0:51.13
720 5.6 0.4 0:51.16
720 5.6 0.4 0:51.19
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
720 0.0 0.4 0:51.21
