Percentage served,Time in ms
0,1.188
1,1.593
2,1.868
3,2.408
4,4.257
5,6.830
6,10.972
7,17.256
8,21.614
9,25.070
10,28.025
11,31.077
12,33.847
13,36.951
14,39.294
15,41.383
16,43.206
17,45.052
18,46.855
19,48.654
20,50.392
21,51.951
22,53.486
23,55.089
24,56.653
25,58.477
26,60.403
27,62.366
28,64.336
29,66.259
30,68.356
31,70.465
32,72.257
33,73.836
34,75.331
35,76.831
36,78.305
37,79.740
38,81.199
39,82.661
40,84.030
41,85.276
42,86.469
43,87.773
44,89.027
45,90.449
46,91.832
47,93.163
48,94.594
49,96.026
50,97.420
51,98.701
52,100.005
53,101.314
54,102.603
55,103.953
56,105.247
57,106.557
58,107.846
59,109.036
60,110.230
61,111.547
62,112.860
63,114.298
64,115.830
65,117.283
66,118.921
67,120.638
68,122.561
69,124.776
70,127.270
71,129.729
72,132.111
73,134.666
74,137.108
75,139.506
76,141.702
77,144.231
78,147.356
79,150.937
80,155.779
81,161.469
82,167.074
83,173.393
84,180.633
85,188.377
86,196.862
87,205.766
88,212.635
89,215.655
90,221.734
91,233.128
92,256.430
93,286.621
94,330.118
95,634.984
96,1060.945
97,1106.658
98,1155.928
99,1304.231
100,5037.874
