Percentage served,Time in ms
0,19.079
1,36.254
2,42.699
3,44.867
4,46.349
5,47.609
6,48.639
7,49.502
8,50.191
9,50.836
10,51.437
11,52.019
12,52.577
13,53.099
14,53.619
15,54.129
16,54.632
17,55.084
18,55.575
19,56.106
20,56.648
21,57.182
22,57.786
23,58.361
24,58.962
25,59.520
26,60.092
27,60.686
28,61.284
29,61.853
30,62.481
31,63.123
32,63.826
33,64.582
34,65.381
35,66.257
36,67.099
37,68.017
38,68.934
39,69.915
40,70.836
41,71.834
42,72.880
43,73.968
44,75.041
45,76.232
46,77.528
47,78.814
48,80.333
49,81.951
50,83.587
51,85.101
52,86.724
53,88.557
54,90.504
55,92.581
56,94.802
57,97.403
58,100.141
59,103.006
60,106.304
61,110.221
62,115.359
63,121.111
64,126.920
65,133.021
66,139.092
67,144.097
68,148.587
69,153.349
70,159.549
71,165.509
72,174.523
73,195.815
74,230.334
75,255.359
76,263.421
77,270.588
78,280.809
79,302.149
80,349.938
81,462.875
82,502.933
83,564.016
84,782.934
85,1026.164
86,1065.259
87,1076.186
88,1085.664
89,1096.852
90,1115.789
91,1155.562
92,1211.073
93,1298.649
94,1500.267
95,1955.298
96,3014.990
97,3129.571
98,3396.285
99,5053.183
100,50042.286
