Percentage served,Time in ms
0,0.931
1,1.529
2,1.708
3,1.844
4,1.992
5,2.156
6,2.345
7,2.587
8,2.870
9,3.187
10,3.535
11,3.920
12,4.333
13,4.814
14,5.336
15,5.950
16,6.667
17,7.504
18,8.487
19,9.425
20,10.396
21,11.559
22,12.819
23,14.094
24,15.500
25,16.918
26,18.624
27,20.542
28,22.468
29,24.138
30,25.660
31,27.259
32,28.671
33,30.232
34,31.631
35,32.923
36,34.221
37,35.792
38,37.554
39,39.107
40,40.437
41,41.576
42,42.746
43,43.975
44,45.104
45,46.045
46,46.888
47,47.638
48,48.321
49,49.029
50,49.681
51,50.392
52,51.042
53,51.716
54,52.335
55,52.933
56,53.511
57,54.088
58,54.669
59,55.255
60,55.873
61,56.524
62,57.135
63,57.755
64,58.425
65,59.189
66,59.970
67,60.762
68,61.629
69,62.533
70,63.481
71,64.473
72,65.581
73,66.660
74,67.776
75,68.975
76,70.468
77,72.155
78,73.983
79,76.179
80,78.536
81,80.914
82,83.697
83,86.780
84,90.293
85,94.938
86,101.269
87,109.870
88,124.226
89,177.872
90,254.705
91,272.351
92,387.371
93,670.941
94,1034.088
95,1066.067
96,1083.297
97,1104.931
98,1287.182
99,2001.980
100,16069.342
