Percentage served,Time in ms
0,0.893
1,1.722
2,1.987
3,2.256
4,2.559
5,2.898
6,3.260
7,3.707
8,4.220
9,4.749
10,5.323
11,5.901
12,6.522
13,7.259
14,8.043
15,8.783
16,9.562
17,10.271
18,11.038
19,11.777
20,12.525
21,13.310
22,14.112
23,14.949
24,15.877
25,16.961
26,18.049
27,19.215
28,20.354
29,21.334
30,22.266
31,23.212
32,24.132
33,25.016
34,25.908
35,27.033
36,28.204
37,29.316
38,30.511
39,31.584
40,32.540
41,33.475
42,34.395
43,35.353
44,36.336
45,37.352
46,38.542
47,39.942
48,41.350
49,42.834
50,44.152
51,45.464
52,46.599
53,47.691
54,48.693
55,49.666
56,50.576
57,51.398
58,52.188
59,52.978
60,53.794
61,54.571
62,55.408
63,56.187
64,56.989
65,57.782
66,58.549
67,59.358
68,60.255
69,61.221
70,62.236
71,63.348
72,64.429
73,65.545
74,66.797
75,68.133
76,69.317
77,70.704
78,72.244
79,73.726
80,75.656
81,77.556
82,79.677
83,82.268
84,85.527
85,89.905
86,97.386
87,105.073
88,114.982
89,138.120
90,191.545
91,261.822
92,287.265
93,442.611
94,933.418
95,1063.530
96,1082.289
97,1109.717
98,1308.720
99,3041.272
100,9954.275
