Percentage served,Time in ms
0,0.908
1,2.030
2,2.646
3,3.328
4,4.049
5,4.742
6,5.425
7,6.070
8,6.819
9,7.603
10,8.492
11,9.425
12,10.307
13,11.088
14,11.900
15,12.681
16,13.502
17,14.308
18,15.120
19,15.901
20,16.723
21,17.578
22,18.541
23,19.636
24,20.780
25,21.999
26,23.230
27,24.402
28,25.465
29,26.522
30,27.333
31,28.155
32,28.926
33,29.695
34,30.429
35,31.218
36,31.940
37,32.733
38,33.509
39,34.252
40,34.912
41,35.631
42,36.262
43,36.916
44,37.600
45,38.282
46,38.924
47,39.625
48,40.290
49,41.010
50,41.753
51,42.497
52,43.263
53,44.022
54,44.742
55,45.433
56,46.073
57,46.786
58,47.471
59,48.152
60,48.762
61,49.368
62,49.951
63,50.523
64,51.116
65,51.706
66,52.342
67,53.048
68,53.727
69,54.458
70,55.162
71,55.952
72,56.754
73,57.584
74,58.400
75,59.298
76,60.179
77,61.100
78,62.006
79,62.927
80,63.904
81,64.918
82,66.043
83,67.204
84,68.506
85,69.841
86,71.414
87,73.082
88,75.004
89,77.231
90,79.754
91,82.620
92,86.288
93,91.078
94,98.562
95,119.972
96,254.654
97,511.161
98,1051.388
99,1083.135
100,3312.321
