Percentage served,Time in ms
0,0.970
1,1.981
2,2.500
3,3.172
4,4.085
5,5.040
6,6.101
7,7.376
8,8.726
9,9.899
10,10.845
11,11.758
12,12.639
13,13.580
14,14.369
15,15.214
16,16.093
17,16.994
18,17.831
19,18.605
20,19.279
21,19.834
22,20.384
23,20.892
24,21.368
25,21.833
26,22.256
27,22.719
28,23.196
29,23.703
30,24.212
31,24.691
32,25.140
33,25.587
34,26.048
35,26.534
36,27.053
37,27.589
38,28.091
39,28.626
40,29.141
41,29.697
42,30.271
43,30.840
44,31.416
45,32.021
46,32.616
47,33.228
48,33.881
49,34.506
50,35.179
51,35.895
52,36.714
53,37.501
54,38.432
55,39.391
56,40.301
57,41.187
58,41.979
59,42.760
60,43.567
61,44.446
62,45.373
63,46.273
64,47.159
65,48.103
66,49.097
67,50.079
68,51.006
69,51.896
70,52.848
71,53.807
72,54.842
73,55.953
74,57.074
75,58.318
76,59.412
77,60.708
78,61.950
79,63.135
80,64.275
81,65.461
82,66.692
83,68.059
84,69.631
85,71.111
86,72.605
87,74.177
88,76.202
89,78.322
90,80.247
91,82.353
92,85.070
93,88.432
94,92.797
95,100.165
96,135.650
97,261.711
98,1030.800
99,1065.636
100,3486.871
