Percentage served,Time in ms
0,51.584
1,85.167
2,93.002
3,98.105
4,101.765
5,104.232
6,106.434
7,108.199
8,109.732
9,111.088
10,112.391
11,113.775
12,115.082
13,116.353
14,117.599
15,118.825
16,120.052
17,121.254
18,122.411
19,123.594
20,124.717
21,125.711
22,126.750
23,127.667
24,128.620
25,129.427
26,130.219
27,131.087
28,131.982
29,132.858
30,133.706
31,134.552
32,135.378
33,136.193
34,137.117
35,137.963
36,138.844
37,139.667
38,140.530
39,141.382
40,142.331
41,143.245
42,144.155
43,144.997
44,145.817
45,146.743
46,147.627
47,148.536
48,149.469
49,150.416
50,151.311
51,152.133
52,153.009
53,153.891
54,154.743
55,155.537
56,156.335
57,157.101
58,157.848
59,158.633
60,159.349
61,160.064
62,160.753
63,161.483
64,162.291
65,163.104
66,164.010
67,165.100
68,166.179
69,167.141
70,168.100
71,169.151
72,170.303
73,171.412
74,172.525
75,173.754
76,175.205
77,176.550
78,177.795
79,179.152
80,180.647
81,182.146
82,183.793
83,185.835
84,187.844
85,189.968
86,192.600
87,195.532
88,199.126
89,202.974
90,207.621
91,215.135
92,228.574
93,260.900
94,396.330
95,432.502
96,480.596
97,1008.399
98,1163.640
99,1192.904
100,4981.454
