Percentage served,Time in ms
0,26.042
1,48.692
2,54.723
3,57.870
4,59.925
5,61.340
6,62.521
7,63.621
8,64.730
9,65.717
10,66.581
11,67.339
12,68.050
13,68.735
14,69.301
15,69.865
16,70.386
17,70.921
18,71.412
19,71.897
20,72.398
21,72.870
22,73.324
23,73.781
24,74.251
25,74.741
26,75.261
27,75.740
28,76.194
29,76.680
30,77.171
31,77.653
32,78.126
33,78.610
34,79.067
35,79.520
36,79.984
37,80.446
38,80.936
39,81.408
40,81.894
41,82.413
42,82.967
43,83.485
44,83.986
45,84.490
46,84.956
47,85.451
48,85.936
49,86.449
50,86.987
51,87.544
52,88.095
53,88.662
54,89.264
55,89.841
56,90.419
57,90.977
58,91.556
59,92.155
60,92.729
61,93.271
62,93.828
63,94.364
64,94.979
65,95.576
66,96.173
67,96.723
68,97.303
69,97.927
70,98.531
71,99.178
72,99.821
73,100.558
74,101.343
75,102.250
76,103.116
77,103.966
78,104.819
79,105.792
80,107.109
81,108.469
82,109.765
83,111.222
84,112.768
85,114.156
86,115.723
87,117.234
88,119.214
89,121.447
90,124.183
91,127.515
92,131.354
93,135.154
94,139.611
95,147.953
96,296.105
97,329.952
98,363.521
99,1080.313
100,50057.957
