Percentage served,Time in ms
0,16.842
1,20.847
2,21.125
3,21.315
4,21.480
5,21.629
6,21.755
7,21.865
8,21.961
9,22.048
10,22.123
11,22.193
12,22.257
13,22.314
14,22.371
15,22.425
16,22.475
17,22.525
18,22.576
19,22.624
20,22.672
21,22.717
22,22.766
23,22.814
24,22.862
25,22.913
26,22.963
27,23.016
28,23.070
29,23.122
30,23.171
31,23.226
32,23.282
33,23.336
34,23.392
35,23.453
36,23.513
37,23.572
38,23.633
39,23.698
40,23.766
41,23.837
42,23.904
43,23.971
44,24.039
45,24.113
46,24.186
47,24.260
48,24.336
49,24.416
50,24.497
51,24.581
52,24.668
53,24.753
54,24.838
55,24.928
56,25.018
57,25.101
58,25.189
59,25.272
60,25.364
61,25.453
62,25.545
63,25.643
64,25.753
65,25.864
66,25.997
67,26.142
68,26.293
69,26.452
70,26.644
71,26.845
72,27.060
73,27.281
74,27.512
75,27.743
76,27.976
77,28.236
78,28.518
79,28.856
80,29.226
81,29.618
82,29.990
83,30.422
84,30.920
85,31.475
86,32.095
87,32.833
88,33.929
89,35.203
90,36.965
91,40.313
92,49.434
93,74.234
94,235.967
95,240.189
96,246.955
97,1021.613
98,1035.505
99,1050.581
100,3050.839
