Percentage served,Time in ms
0,29.640
1,46.795
2,51.132
3,54.723
4,56.801
5,58.263
6,59.465
7,60.446
8,61.317
9,62.140
10,62.905
11,63.590
12,64.232
13,64.946
14,65.620
15,66.199
16,66.756
17,67.300
18,67.858
19,68.399
20,68.941
21,69.452
22,69.967
23,70.498
24,71.052
25,71.567
26,72.052
27,72.521
28,72.996
29,73.484
30,73.973
31,74.459
32,74.984
33,75.534
34,76.093
35,76.640
36,77.183
37,77.727
38,78.300
39,78.873
40,79.446
41,79.992
42,80.489
43,80.980
44,81.458
45,82.001
46,82.549
47,83.148
48,83.779
49,84.391
50,85.010
51,85.633
52,86.291
53,86.914
54,87.540
55,88.200
56,88.904
57,89.580
58,90.263
59,90.947
60,91.605
61,92.345
62,93.128
63,93.937
64,94.802
65,95.697
66,96.598
67,97.457
68,98.225
69,99.029
70,99.788
71,100.529
72,101.283
73,102.037
74,102.802
75,103.676
76,104.608
77,105.523
78,106.487
79,107.617
80,108.902
81,110.137
82,111.359
83,112.597
84,113.838
85,115.275
86,116.713
87,118.426
88,120.195
89,121.850
90,123.653
91,125.630
92,128.097
93,130.933
94,135.832
95,144.034
96,304.925
97,339.505
98,371.248
99,1072.903
100,3149.847
