Percentage served,Time in ms
0,17.083
1,20.440
2,20.742
3,20.957
4,21.134
5,21.318
6,21.532
7,21.858
8,22.533
9,23.343
10,23.926
11,24.806
12,25.626
13,26.040
14,26.357
15,26.690
16,27.198
17,27.979
18,28.459
19,28.866
20,29.262
21,29.929
22,30.865
23,31.512
24,32.389
25,33.579
26,34.533
27,36.039
28,37.488
29,39.464
30,41.825
31,44.724
32,48.520
33,52.303
34,56.435
35,66.719
36,228.719
37,233.996
38,236.544
39,238.608
40,240.477
41,242.398
42,244.228
43,246.467
44,249.217
45,252.876
46,256.619
47,260.282
48,263.955
49,269.253
50,283.466
51,442.710
52,452.763
53,459.962
54,466.938
55,475.165
56,485.981
57,645.036
58,659.063
59,665.019
60,672.490
61,680.313
62,689.734
63,707.659
64,868.645
65,881.051
66,891.435
67,905.175
68,946.602
69,1037.036
70,1047.227
71,1056.445
72,1071.878
73,1092.311
74,1110.378
75,1140.528
76,1257.792
77,1278.858
78,1303.227
79,1330.846
80,1470.005
81,1501.286
82,1520.764
83,1557.480
84,1699.002
85,1727.688
86,1773.115
87,1926.335
88,1978.459
89,2151.116
90,2331.695
91,2410.592
92,2588.275
93,2797.249
94,3053.094
95,3265.014
96,3605.155
97,4020.306
98,4645.574
99,6017.773
100,52784.114
