Percentage served,Time in ms
0,291.037
1,364.804
2,377.308
3,388.590
4,400.172
5,411.085
6,422.128
7,434.136
8,444.796
9,455.191
10,463.597
11,470.990
12,478.708
13,487.438
14,495.299
15,502.759
16,510.718
17,520.032
18,530.087
19,541.898
20,555.158
21,570.421
22,587.994
23,608.612
24,629.767
25,652.626
26,674.152
27,694.243
28,711.687
29,728.764
30,747.172
31,766.833
32,788.226
33,814.033
34,845.417
35,885.556
36,928.772
37,974.351
38,1019.359
39,1070.299
40,1141.290
41,1226.765
42,1321.650
43,1384.675
44,1406.254
45,1422.100
46,1438.191
47,1453.704
48,1467.179
49,1479.027
50,1490.022
51,1500.515
52,1510.825
53,1521.396
54,1531.645
55,1543.040
56,1556.228
57,1570.165
58,1587.558
59,1608.697
60,1633.837
61,1658.415
62,1684.280
63,1708.267
64,1729.156
65,1750.388
66,1770.442
67,1793.975
68,1818.882
69,1854.419
70,1899.822
71,1949.111
72,1999.420
73,2051.736
74,2117.019
75,2199.553
76,2301.470
77,2428.867
78,2589.468
79,2795.880
80,3059.698
81,3413.279
82,3472.896
83,3511.631
84,3545.773
85,3585.690
86,3649.306
87,3732.300
88,3801.300
89,3898.375
90,4055.299
91,4306.938
92,4753.619
93,5399.068
94,5496.390
95,5600.413
96,5792.422
97,6210.368
98,6753.171
99,8544.016
100,135967.145
