Percentage served,Time in ms
0,1.057
1,1.344
2,1.410
3,1.468
4,1.527
5,1.594
6,1.685
7,1.829
8,2.118
9,2.689
10,3.378
11,4.213
12,5.108
13,6.397
14,7.902
15,9.749
16,12.152
17,14.245
18,16.083
19,18.461
20,21.023
21,24.371
22,27.701
23,30.542
24,32.646
25,35.192
26,37.396
27,39.680
28,41.658
29,43.573
30,45.452
31,47.155
32,48.989
33,51.100
34,53.329
35,55.656
36,58.280
37,61.091
38,63.795
39,66.596
40,69.706
41,72.702
42,75.622
43,77.960
44,80.371
45,82.326
46,84.358
47,86.041
48,87.531
49,88.895
50,90.402
51,91.719
52,93.061
53,94.627
54,96.078
55,97.579
56,99.170
57,100.905
58,102.876
59,104.984
60,106.811
61,108.364
62,109.993
63,112.164
64,114.650
65,116.979
66,120.036
67,123.200
68,127.383
69,132.290
70,136.779
71,140.688
72,144.851
73,149.465
74,154.238
75,162.192
76,173.252
77,185.936
78,196.931
79,204.106
80,206.222
81,209.222
82,211.246
83,213.737
84,217.949
85,223.603
86,228.140
87,232.630
88,238.067
89,243.333
90,255.761
91,279.965
92,405.181
93,1022.941
94,1058.998
95,1101.664
96,1144.397
97,1225.932
98,1648.995
99,3092.373
100,8073.936
