Percentage served,Time in ms
0,0.951
1,1.219
2,1.248
3,1.273
4,1.300
5,1.324
6,1.347
7,1.367
8,1.386
9,1.404
10,1.421
11,1.439
12,1.458
13,1.475
14,1.493
15,1.512
16,1.532
17,1.553
18,1.579
19,1.607
20,1.640
21,1.682
22,1.741
23,1.814
24,1.931
25,2.115
26,2.387
27,2.816
28,3.372
29,4.096
30,4.990
31,6.207
32,7.446
33,9.515
34,12.089
35,14.701
36,18.127
37,21.163
38,24.018
39,26.072
40,27.938
41,29.605
42,31.463
43,33.183
44,34.725
45,36.664
46,38.779
47,41.076
48,43.461
49,46.643
50,49.488
51,52.566
52,55.713
53,58.356
54,60.853
55,63.138
56,65.241
57,67.299
58,69.210
59,71.600
60,74.105
61,76.420
62,78.533
63,80.894
64,83.966
65,86.745
66,89.342
67,92.688
68,96.289
69,100.060
70,104.095
71,107.950
72,111.906
73,115.800
74,120.370
75,126.107
76,132.643
77,140.233
78,147.463
79,155.638
80,164.823
81,173.683
82,182.132
83,189.480
84,198.654
85,201.900
86,203.420
87,204.685
88,205.657
89,206.648
90,207.923
91,209.959
92,212.980
93,218.698
94,227.596
95,232.510
96,1019.466
97,1066.106
98,1112.866
99,1319.321
100,7880.057
