Percentage served,Time in ms
0,1.186
1,35.666
2,50.411
3,67.860
4,91.465
5,107.025
6,125.084
7,137.383
8,155.762
9,166.997
10,176.005
11,182.573
12,189.099
13,196.175
14,202.199
15,206.504
16,210.478
17,214.428
18,219.133
19,226.352
20,232.167
21,236.786
22,240.674
23,245.974
24,253.678
25,259.867
26,263.927
27,267.003
28,269.536
29,271.624
30,273.486
31,275.206
32,277.175
33,278.923
34,280.830
35,282.613
36,284.552
37,286.435
38,288.000
39,289.605
40,291.166
41,292.682
42,294.382
43,296.002
44,297.641
45,299.461
46,301.508
47,303.505
48,305.404
49,307.094
50,308.809
51,310.785
52,312.749
53,314.682
54,316.263
55,318.088
56,320.361
57,322.349
58,324.907
59,327.884
60,330.676
61,333.589
62,336.080
63,338.439
64,340.673
65,342.773
66,345.364
67,348.250
68,351.193
69,353.581
70,355.951
71,358.445
72,360.705
73,363.196
74,365.646
75,368.164
76,370.950
77,373.711
78,376.433
79,379.390
80,382.393
81,385.298
82,387.978
83,391.079
84,393.982
85,397.093
86,400.443
87,403.778
88,408.309
89,412.378
90,417.516
91,424.419
92,431.193
93,438.396
94,447.427
95,455.862
96,462.939
97,470.129
98,496.960
99,852.266
100,5004.222
