Percentage served,Time in ms
0,1.177
1,1.409
2,1.575
3,1.694
4,1.798
5,1.901
6,2.004
7,2.118
8,2.225
9,2.347
10,2.475
11,2.613
12,2.766
13,2.936
14,3.125
15,3.363
16,3.644
17,4.044
18,4.653
19,5.626
20,7.410
21,11.026
22,15.903
23,19.619
24,23.088
25,25.724
26,28.447
27,31.130
28,33.311
29,35.884
30,38.974
31,43.238
32,47.807
33,61.721
34,89.688
35,121.206
36,154.517
37,176.197
38,205.156
39,239.095
40,255.508
41,280.727
42,299.249
43,309.525
44,315.261
45,320.424
46,325.932
47,331.936
48,338.088
49,348.845
50,356.967
51,367.655
52,379.265
53,387.755
54,393.924
55,400.773
56,404.760
57,409.823
58,413.299
59,415.628
60,417.446
61,419.334
62,421.187
63,423.097
64,425.071
65,426.857
66,429.102
67,432.145
68,435.755
69,439.679
70,444.499
71,450.768
72,457.852
73,465.248
74,472.430
75,477.451
76,481.728
77,486.029
78,490.777
79,495.938
80,500.567
81,507.126
82,527.585
83,546.281
84,570.685
85,598.969
86,713.114
87,828.813
88,890.915
89,971.471
90,1124.064
91,1358.449
92,1433.044
93,1469.920
94,1513.401
95,1605.950
96,1901.867
97,2477.759
98,3504.281
99,5415.518
100,50101.164
