Percentage served,Time in ms
0,2.773
1,3.585
2,3.722
3,3.831
4,3.921
5,4.008
6,4.084
7,4.150
8,4.209
9,4.268
10,4.324
11,4.373
12,4.420
13,4.463
14,4.508
15,4.552
16,4.596
17,4.642
18,4.684
19,4.730
20,4.774
21,4.817
22,4.859
23,4.902
24,4.942
25,4.985
26,5.024
27,5.059
28,5.095
29,5.128
30,5.165
31,5.198
32,5.235
33,5.268
34,5.301
35,5.335
36,5.368
37,5.404
38,5.436
39,5.469
40,5.503
41,5.539
42,5.574
43,5.609
44,5.644
45,5.681
46,5.718
47,5.761
48,5.804
49,5.847
50,5.891
51,5.944
52,5.996
53,6.053
54,6.106
55,6.158
56,6.219
57,6.283
58,6.357
59,6.440
60,6.550
61,6.697
62,6.890
63,7.159
64,7.582
65,7.870
66,8.105
67,8.411
68,8.946
69,10.175
70,11.333
71,12.739
72,14.011
73,15.485
74,16.450
75,17.415
76,18.381
77,18.987
78,19.410
79,19.782
80,20.202
81,20.821
82,22.172
83,25.189
84,27.700
85,34.160
86,82.224
87,251.044
88,656.762
89,1245.934
90,12375.657
91,19999.929
92,20000.651
93,20001.089
94,20001.392
95,20001.693
96,20001.960
97,20002.261
98,20002.795
99,20003.603
100,20048.727
