Percentage served,Time in ms
0,12.545
1,15.814
2,16.095
3,16.307
4,16.527
5,16.756
6,17.053
7,17.471
8,18.085
9,18.662
10,19.372
11,19.983
12,20.452
13,20.950
14,21.572
15,22.134
16,22.699
17,23.445
18,24.301
19,25.283
20,26.583
21,28.252
22,30.827
23,34.615
24,40.864
25,48.274
26,89.756
27,223.822
28,226.464
29,228.211
30,229.781
31,231.189
32,232.563
33,234.015
34,235.593
35,237.274
36,239.760
37,243.320
38,247.096
39,250.194
40,253.280
41,257.113
42,264.827
43,424.273
44,436.357
45,441.200
46,445.757
47,450.759
48,456.088
49,461.827
50,468.506
51,482.195
52,642.110
53,649.385
54,654.095
55,659.939
56,667.021
57,673.813
58,683.228
59,704.758
60,856.566
61,865.261
62,873.615
63,882.713
64,892.479
65,911.455
66,1027.009
67,1041.983
68,1058.477
69,1074.213
70,1087.299
71,1099.895
72,1119.914
73,1241.708
74,1264.706
75,1284.119
76,1300.569
77,1319.090
78,1367.689
79,1482.645
80,1500.860
81,1519.760
82,1548.052
83,1687.418
84,1715.096
85,1740.582
86,1887.580
87,1928.096
88,1963.431
89,2120.832
90,2160.980
91,2327.451
92,2379.557
93,2559.067
94,2743.692
95,2942.296
96,3171.926
97,3412.247
98,3830.046
99,4584.336
100,27178.911
