KiB used, 271184 buff/cache
739 27.3 0.3 0:13.83
739 31.6 0.3 0:14.23
739 20.8 0.3 0:14.60
739 19.0 0.3 0:14.93
739 26.1 0.3 0:15.36
739 25.0 0.3 0:15.67
739 13.0 0.3 0:16.02
739 16.7 0.3 0:16.36
739 27.3 0.3 0:16.73
739 20.0 0.3 0:17.13
739 22.7 0.3 0:17.38
739 22.7 0.3 0:17.74
739 18.5 0.3 0:18.15
739 16.7 0.3 0:18.47
739 23.8 0.3 0:18.81
739 30.0 0.3 0:19.15
739 26.3 0.3 0:19.55
739 5.6 0.3 0:19.71
739 0.0 0.3 0:19.72
739 0.0 0.3 0:19.72
