Percentage served,Time in ms
0,3.871
1,5.502
2,5.836
3,6.067
4,6.233
5,6.384
6,6.531
7,6.667
8,6.790
9,6.915
10,7.036
11,7.161
12,7.280
13,7.391
14,7.512
15,7.632
16,7.756
17,7.887
18,8.017
19,8.148
20,8.284
21,8.422
22,8.556
23,8.706
24,8.856
25,9.013
26,9.167
27,9.329
28,9.495
29,9.666
30,9.836
31,10.010
32,10.193
33,10.392
34,10.586
35,10.803
36,11.015
37,11.228
38,11.459
39,11.706
40,11.951
41,12.215
42,12.484
43,12.762
44,13.058
45,13.348
46,13.678
47,14.016
48,14.354
49,14.705
50,15.105
51,15.485
52,15.914
53,16.373
54,16.966
55,17.704
56,18.806
57,21.518
58,103.572
59,214.215
60,303.960
61,400.016
62,494.459
63,541.906
64,564.640
65,578.968
66,590.100
67,601.691
68,611.719
69,621.397
70,633.771
71,647.533
72,659.610
73,675.834
74,711.788
75,759.454
76,808.218
77,846.818
78,907.235
79,959.387
80,1022.931
81,1088.314
82,1183.243
83,1280.496
84,1384.770
85,1508.127
86,1624.801
87,1687.763
88,1815.357
89,1961.367
90,2132.299
91,2364.751
92,2645.777
93,2998.915
94,3432.847
95,3954.595
96,4738.183
97,5771.183
98,7536.730
99,12130.901
100,104245.658
