Percentage served,Time in ms
0,17.080
1,21.062
2,21.491
3,21.777
4,21.994
5,22.184
6,22.356
7,22.521
8,22.666
9,22.809
10,22.951
11,23.084
12,23.221
13,23.374
14,23.530
15,23.687
16,23.865
17,24.066
18,24.303
19,24.596
20,24.904
21,25.221
22,25.587
23,25.982
24,26.415
25,26.930
26,27.516
27,28.127
28,28.798
29,29.507
30,30.348
31,31.277
32,32.277
33,33.505
34,34.975
35,36.822
36,38.879
37,41.772
38,46.185
39,53.093
40,75.790
41,227.123
42,231.670
43,234.785
44,237.079
45,239.073
46,240.976
47,242.937
48,245.068
49,247.997
50,252.700
51,257.389
52,261.862
53,267.443
54,434.085
55,448.159
56,458.415
57,466.661
58,476.510
59,500.876
60,653.125
61,660.727
62,667.643
63,677.794
64,690.376
65,856.713
66,874.199
67,887.113
68,901.492
69,1024.499
70,1034.843
71,1043.496
72,1051.301
73,1062.665
74,1085.812
75,1105.501
76,1170.702
77,1261.849
78,1283.159
79,1310.327
80,1385.288
81,1494.739
82,1514.293
83,1557.833
84,1703.754
85,1733.142
86,1892.389
87,1943.776
88,2121.018
89,2177.586
90,2361.520
91,2543.494
92,2738.233
93,2958.826
94,3174.610
95,3401.304
96,3751.456
97,4244.959
98,5024.044
99,6757.279
100,51719.403
