Percentage served,Time in ms
0,6.612
1,7.714
2,7.899
3,7.986
4,8.048
5,8.096
6,8.136
7,8.172
8,8.203
9,8.231
10,8.260
11,8.286
12,8.310
13,8.334
14,8.360
15,8.383
16,8.408
17,8.433
18,8.460
19,8.486
20,8.516
21,8.548
22,8.578
23,8.615
24,8.657
25,8.703
26,8.757
27,8.818
28,8.895
29,8.982
30,9.078
31,9.193
32,9.322
33,9.459
34,9.618
35,9.785
36,9.961
37,10.153
38,10.359
39,10.586
40,10.840
41,11.109
42,11.446
43,11.805
44,12.213
45,12.677
46,13.234
47,13.809
48,14.396
49,15.014
50,15.899
51,17.217
52,19.425
53,22.458
54,26.371
55,32.873
56,42.590
57,62.253
58,135.230
59,428.287
60,663.467
61,926.561
62,1151.070
63,1253.162
64,1305.900
65,1330.362
66,1349.694
67,1416.094
68,1494.833
69,1521.262
70,1577.116
71,1665.838
72,1712.798
73,1799.410
74,1878.184
75,1973.341
76,2075.846
77,2188.533
78,2301.548
79,2413.743
80,2544.065
81,2687.038
82,2844.718
83,3004.591
84,3196.104
85,3397.594
86,3641.361
87,3927.432
88,4209.728
89,4565.840
90,4985.440
91,5458.746
92,6022.331
93,6712.613
94,7464.311
95,8388.442
96,9588.523
97,11356.198
98,14910.349
99,24337.569
100,110637.228
