Percentage served,Time in ms
0,6.746
1,7.710
2,7.886
3,7.977
4,8.038
5,8.087
6,8.127
7,8.161
8,8.194
9,8.223
10,8.251
11,8.277
12,8.303
13,8.329
14,8.352
15,8.377
16,8.401
17,8.426
18,8.451
19,8.477
20,8.503
21,8.531
22,8.562
23,8.595
24,8.631
25,8.673
26,8.717
27,8.771
28,8.833
29,8.907
30,8.993
31,9.086
32,9.199
33,9.323
34,9.464
35,9.613
36,9.775
37,9.953
38,10.136
39,10.337
40,10.578
41,10.828
42,11.104
43,11.400
44,11.752
45,12.145
46,12.546
47,12.987
48,13.480
49,13.963
50,14.414
51,14.844
52,15.345
53,15.980
54,16.825
55,18.127
56,20.003
57,22.223
58,25.113
59,29.352
60,36.792
61,49.855
62,81.880
63,428.523
64,940.204
65,1254.714
66,1325.131
67,1399.584
68,1505.665
69,1590.045
70,1690.198
71,1802.180
72,1901.314
73,2033.352
74,2168.489
75,2302.645
76,2434.304
77,2575.922
78,2731.372
79,2895.856
80,3085.653
81,3280.576
82,3490.010
83,3718.137
84,3983.546
85,4273.915
86,4591.073
87,4960.541
88,5383.329
89,5882.764
90,6422.481
91,6995.313
92,7621.702
93,8413.140
94,9367.760
95,10640.701
96,12660.304
97,16304.863
98,22296.774
99,50715.965
100,111901.509
