KiB used, 467324 buff/cache
732 0.0 0.4 2:08.42
732 5.6 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
KiB used, 467488 buff/cache
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.43
732 0.0 0.4 2:08.51
732 0.0 0.4 2:08.53
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.54
732 0.0 0.4 2:08.55
732 9.5 0.4 2:08.61
732 0.0 0.4 2:08.63
732 0.0 0.4 2:08.63
732 0.0 0.4 2:08.63
732 0.0 0.4 2:08.63
732 0.0 0.4 2:08.63
732 0.0 0.4 2:08.63
732 0.0 0.4 2:08.63
732 0.0 0.4 2:08.63
732 0.0 0.4 2:08.63
732 0.0 0.4 2:08.63
732 0.0 0.4 2:08.63
KiB used, 467692 buff/cache
732 0.0 0.4 2:08.64
KiB used, 467700 buff/cache
732 0.0 0.4 2:08.65
732 0.0 0.4 2:08.65
732 0.0 0.4 2:08.67
732 0.0 0.4 2:08.67
732 0.0 0.4 2:08.72
732 0.0 0.4 2:08.73
732 0.0 0.4 2:08.74
732 0.0 0.4 2:08.74
732 0.0 0.4 2:08.74
732 0.0 0.4 2:08.74
732 0.0 0.4 2:08.74
732 0.0 0.4 2:08.74
732 0.0 0.4 2:08.74
732 0.0 0.4 2:08.74
732 0.0 0.4 2:08.74
732 0.0 0.4 2:08.74
732 0.0 0.4 2:08.75
732 0.0 0.4 2:08.75
732 0.0 0.4 2:08.76
732 5.6 0.4 2:08.78
732 0.0 0.4 2:08.78
732 0.0 0.4 2:08.79
732 5.3 0.4 2:08.85
732 0.0 0.4 2:08.87
732 0.0 0.4 2:08.87
732 0.0 0.4 2:08.87
732 0.0 0.4 2:08.87
732 0.0 0.4 2:08.87
732 0.0 0.4 2:08.87
732 0.0 0.4 2:08.87
732 0.0 0.4 2:08.87
732 0.0 0.4 2:08.87
732 0.0 0.4 2:08.87
732 5.3 0.4 2:08.88
732 0.0 0.4 2:08.88
732 0.0 0.4 2:08.88
732 0.0 0.4 2:08.88
732 0.0 0.4 2:08.88
732 0.0 0.4 2:08.89
732 0.0 0.4 2:08.91
732 11.1 0.4 2:08.95
732 0.0 0.4 2:09.00
732 0.0 0.4 2:09.00
732 0.0 0.4 2:09.00
732 0.0 0.4 2:09.00
732 0.0 0.4 2:09.00
732 0.0 0.4 2:09.00
732 0.0 0.4 2:09.00
732 0.0 0.4 2:09.00
732 0.0 0.4 2:09.00
732 0.0 0.4 2:09.01
732 0.0 0.4 2:09.01
732 0.0 0.4 2:09.01
732 0.0 0.4 2:09.01
732 0.0 0.4 2:09.01
732 0.0 0.4 2:09.02
732 0.0 0.4 2:09.02
732 5.9 0.4 2:09.05
732 0.0 0.4 2:09.05
732 0.0 0.4 2:09.13
732 0.0 0.4 2:09.13
732 0.0 0.4 2:09.13
732 0.0 0.4 2:09.13
732 0.0 0.4 2:09.13
732 0.0 0.4 2:09.13
732 0.0 0.4 2:09.13
732 0.0 0.4 2:09.14
732 0.0 0.4 2:09.14
732 0.0 0.4 2:09.14
732 0.0 0.4 2:09.14
732 0.0 0.4 2:09.16
732 0.0 0.4 2:09.16
732 0.0 0.4 2:09.16
732 0.0 0.4 2:09.16
732 0.0 0.4 2:09.16
732 0.0 0.4 2:09.17
732 0.0 0.4 2:09.17
732 5.3 0.4 2:09.22
732 0.0 0.4 2:09.23
732 0.0 0.4 2:09.23
