Percentage served,Time in ms
0,2.389
1,22.245
2,26.990
3,29.305
4,30.840
5,32.122
6,33.155
7,34.021
8,34.818
9,35.550
10,36.253
11,36.861
12,37.445
13,38.002
14,38.604
15,39.150
16,39.655
17,40.140
18,40.586
19,41.038
20,41.493
21,41.942
22,42.376
23,42.819
24,43.276
25,43.696
26,44.144
27,44.590
28,45.062
29,45.527
30,46.034
31,46.539
32,47.056
33,47.595
34,48.115
35,48.672
36,49.260
37,49.859
38,50.442
39,51.046
40,51.645
41,52.255
42,52.816
43,53.405
44,53.965
45,54.592
46,55.249
47,55.887
48,56.554
49,57.223
50,57.872
51,58.577
52,59.253
53,59.975
54,60.724
55,61.530
56,62.382
57,63.229
58,64.074
59,64.982
60,65.988
61,67.005
62,68.013
63,69.156
64,70.318
65,71.395
66,72.671
67,74.134
68,75.480
69,76.877
70,78.347
71,79.871
72,81.510
73,83.041
74,84.630
75,86.389
76,88.001
77,89.620
78,91.188
79,92.802
80,94.530
81,96.358
82,98.314
83,100.651
84,102.820
85,105.252
86,107.940
87,110.657
88,113.563
89,116.406
90,120.190
91,124.530
92,130.024
93,140.838
94,164.099
95,259.134
96,1029.834
97,1076.557
98,1108.933
99,1153.672
100,7365.877
