Percentage served,Time in ms
0,15.767
1,39.503
2,47.181
3,53.190
4,57.589
5,62.001
6,64.582
7,67.281
8,69.310
9,71.200
10,73.648
11,75.966
12,77.877
13,79.554
14,81.132
15,82.680
16,84.246
17,86.049
18,87.338
19,88.748
20,90.365
21,91.861
22,93.185
23,94.540
24,95.840
25,97.380
26,99.066
27,100.582
28,102.258
29,103.960
30,105.699
31,107.279
32,108.885
33,110.526
34,112.221
35,114.117
36,116.107
37,117.810
38,119.511
39,121.257
40,123.175
41,125.219
42,127.378
43,129.655
44,131.749
45,133.809
46,136.041
47,138.163
48,140.197
49,141.847
50,143.354
51,144.847
52,146.358
53,147.805
54,149.144
55,150.460
56,152.078
57,153.803
58,155.351
59,156.678
60,157.948
61,159.238
62,160.437
63,161.529
64,162.654
65,164.032
66,165.542
67,167.064
68,168.435
69,170.053
70,171.600
71,173.361
72,175.031
73,176.887
74,178.766
75,180.165
76,181.989
77,184.026
78,186.171
79,188.478
80,191.109
81,193.447
82,196.156
83,198.937
84,201.513
85,204.336
86,207.959
87,211.591
88,215.904
89,219.458
90,224.841
91,228.808
92,233.981
93,238.593
94,243.646
95,249.220
96,257.126
97,263.461
98,275.024
99,288.351
100,1267.875
