Percentage served,Time in ms
0,35.946
1,44.156
2,49.279
3,55.824
4,60.007
5,63.141
6,66.772
7,74.575
8,85.302
9,98.016
10,111.189
11,116.740
12,120.320
13,122.928
14,125.992
15,129.039
16,131.478
17,133.271
18,135.118
19,136.970
20,138.873
21,140.737
22,142.303
23,143.912
24,145.515
25,147.394
26,149.120
27,151.087
28,153.253
29,155.230
30,157.185
31,158.809
32,160.280
33,162.055
34,163.882
35,165.381
36,166.658
37,167.962
38,169.186
39,170.505
40,171.758
41,173.019
42,174.345
43,175.629
44,177.078
45,178.939
46,180.654
47,182.050
48,183.635
49,184.823
50,185.821
51,186.820
52,187.960
53,189.218
54,190.555
55,191.833
56,193.260
57,194.722
58,196.228
59,197.782
60,199.210
61,200.769
62,202.325
63,203.900
64,205.525
65,206.990
66,208.478
67,209.892
68,211.837
69,213.835
70,215.740
71,217.401
72,219.187
73,220.913
74,222.835
75,224.829
76,226.807
77,228.843
78,232.265
79,236.635
80,241.082
81,246.257
82,251.035
83,256.276
84,261.413
85,267.488
86,273.265
87,277.584
88,282.285
89,285.914
90,290.480
91,294.674
92,299.767
93,306.872
94,314.542
95,321.779
96,330.105
97,341.177
98,355.232
99,372.909
100,423.428
